context,method,error,ecdf,n_points
existing,uniform_mc,0.007654495827651905,0.531,1000
existing,uniform_mc,0.0076614728699885126,0.532,1000
existing,uniform_mc,0.007688051535152091,0.533,1000
existing,uniform_mc,0.00769411921589243,0.534,1000
existing,uniform_mc,0.00770248033332923,0.535,1000
existing,uniform_mc,0.007707482782345992,0.536,1000
existing,uniform_mc,0.007711460737262736,0.537,1000
existing,uniform_mc,0.007723768022896599,0.538,1000
existing,uniform_mc,0.007750831406321259,0.539,1000
existing,uniform_mc,0.007762318350112669,0.54,1000
existing,uniform_mc,0.0078005406076107064,0.541,1000
existing,uniform_mc,0.007842924604910482,0.542,1000
existing,uniform_mc,0.007847794207446687,0.543,1000
existing,uniform_mc,0.007875165565496852,0.544,1000
existing,uniform_mc,0.007904611324319553,0.545,1000
existing,uniform_mc,0.007908371611755678,0.546,1000
existing,uniform_mc,0.007922844138409303,0.547,1000
existing,uniform_mc,0.007989892326538241,0.548,1000
existing,uniform_mc,0.00799196116102632,0.549,1000
existing,uniform_mc,0.008013877142876243,0.55,1000
existing,uniform_mc,0.008018186018516397,0.551,1000
existing,uniform_mc,0.008020128925601649,0.552,1000
existing,uniform_mc,0.008022131421689418,0.553,1000
existing,uniform_mc,0.008023588788870955,0.554,1000
existing,uniform_mc,0.008030520144535412,0.555,1000
existing,uniform_mc,0.008052590507092387,0.556,1000
existing,uniform_mc,0.008058906886857843,0.557,1000
existing,uniform_mc,0.00806263653291288,0.558,1000
existing,uniform_mc,0.008066398216223652,0.559,1000
existing,uniform_mc,0.008071695908588817,0.56,1000
existing,uniform_mc,0.008078186993777537,0.561,1000
existing,uniform_mc,0.008094459050183645,0.562,1000
existing,uniform_mc,0.008108068853837828,0.563,1000
existing,uniform_mc,0.008147486826911346,0.564,1000
existing,uniform_mc,0.008182785076334177,0.565,1000
existing,uniform_mc,0.00818325544742374,0.566,1000
existing,uniform_mc,0.008211000176385557,0.567,1000
existing,uniform_mc,0.00822054556328674,0.568,1000
existing,uniform_mc,0.008229790017742078,0.569,1000
existing,uniform_mc,0.008233464532003498,0.57,1000
existing,uniform_mc,0.008273182305088255,0.571,1000
existing,uniform_mc,0.008303813024952148,0.572,1000
existing,uniform_mc,0.008333278349514557,0.573,1000
existing,uniform_mc,0.008387940696035982,0.574,1000
existing,uniform_mc,0.008391163683043473,0.575,1000
existing,uniform_mc,0.008396570326212919,0.576,1000
existing,uniform_mc,0.008443187181809095,0.577,1000
existing,uniform_mc,0.008451576569752949,0.578,1000
existing,uniform_mc,0.008453978622729813,0.579,1000
existing,uniform_mc,0.008459764410412575,0.58,1000
existing,uniform_mc,0.008466764415531703,0.581,1000
existing,uniform_mc,0.00846685137040446,0.582,1000
existing,uniform_mc,0.008470837818751735,0.583,1000
existing,uniform_mc,0.008503005372902944,0.584,1000
existing,uniform_mc,0.008515837437062227,0.585,1000
existing,uniform_mc,0.008522300052708326,0.586,1000
existing,uniform_mc,0.008534724247868669,0.587,1000
existing,uniform_mc,0.008546817834913732,0.588,1000
existing,uniform_mc,0.008556987412658795,0.589,1000
existing,uniform_mc,0.008591231205844001,0.59,1000
existing,uniform_mc,0.008605835384134838,0.591,1000
existing,uniform_mc,0.00861631864486938,0.592,1000
existing,uniform_mc,0.008626214721616598,0.593,1000
existing,uniform_mc,0.008626768085335083,0.594,1000
existing,uniform_mc,0.008632122427953448,0.595,1000
existing,uniform_mc,0.008673977264046156,0.596,1000
existing,uniform_mc,0.008674540694895939,0.597,1000
existing,uniform_mc,0.008676087263000986,0.598,1000
existing,uniform_mc,0.008687835905533783,0.599,1000
existing,uniform_mc,0.008721305827383275,0.6,1000
existing,uniform_mc,0.00872783923518004,0.601,1000
existing,uniform_mc,0.008731894028773007,0.602,1000
existing,uniform_mc,0.008749962175455055,0.603,1000
existing,uniform_mc,0.008786917751097656,0.604,1000
existing,uniform_mc,0.008806477415102421,0.605,1000
existing,uniform_mc,0.008819213470755686,0.606,1000
existing,uniform_mc,0.008871484961962413,0.607,1000
existing,uniform_mc,0.008887277160983606,0.608,1000
existing,uniform_mc,0.008892925143096954,0.609,1000
existing,uniform_mc,0.00893297434731004,0.61,1000
existing,uniform_mc,0.008933433390396463,0.611,1000
existing,uniform_mc,0.008934512569600473,0.612,1000
existing,uniform_mc,0.008934914957455672,0.613,1000
existing,uniform_mc,0.008947750901573575,0.614,1000
existing,uniform_mc,0.008955281851635537,0.615,1000
existing,uniform_mc,0.008962519139449879,0.616,1000
existing,uniform_mc,0.008966527270513315,0.617,1000
existing,uniform_mc,0.009000188757535816,0.618,1000
existing,uniform_mc,0.009015164947745158,0.619,1000
existing,uniform_mc,0.009051750863110481,0.62,1000
existing,uniform_mc,0.00905238882513297,0.621,1000
existing,uniform_mc,0.00906318149098205,0.622,1000
existing,uniform_mc,0.009070247523925594,0.623,1000
existing,uniform_mc,0.009097487799217135,0.624,1000
existing,uniform_mc,0.00911351926664342,0.625,1000
existing,uniform_mc,0.009164834074722468,0.626,1000
existing,uniform_mc,0.00916672664353398,0.627,1000
existing,uniform_mc,0.009171598197149121,0.628,1000
existing,uniform_mc,0.009212576175441493,0.629,1000
existing,uniform_mc,0.009299866519030343,0.63,1000
existing,uniform_mc,0.009325793741885665,0.631,1000
existing,uniform_mc,0.009378171495217755,0.632,1000
existing,uniform_mc,0.00941206873799839,0.633,1000
existing,uniform_mc,0.009421454068512936,0.634,1000
existing,uniform_mc,0.009455258172941247,0.635,1000
existing,uniform_mc,0.0094645696021246,0.636,1000
existing,uniform_mc,0.009497851938560323,0.637,1000
existing,uniform_mc,0.009499840288817275,0.638,1000
existing,uniform_mc,0.009515721345444086,0.639,1000
existing,uniform_mc,0.009560226905843875,0.64,1000
existing,uniform_mc,0.009570449191677708,0.641,1000
existing,uniform_mc,0.009611586347568432,0.642,1000
existing,uniform_mc,0.009618313933806504,0.643,1000
existing,uniform_mc,0.00969861067103136,0.644,1000
existing,uniform_mc,0.009705225552314773,0.645,1000
existing,uniform_mc,0.009705918068427325,0.646,1000
existing,uniform_mc,0.009737748608711882,0.647,1000
existing,uniform_mc,0.009775794593445955,0.648,1000
existing,uniform_mc,0.009958977418604452,0.649,1000
existing,uniform_mc,0.009975602485654092,0.65,1000
existing,uniform_mc,0.009992790090836593,0.651,1000
existing,uniform_mc,0.010026166449482888,0.652,1000
existing,uniform_mc,0.010062137603017522,0.653,1000
existing,uniform_mc,0.01007400632805886,0.654,1000
existing,uniform_mc,0.01010195091634899,0.655,1000
existing,uniform_mc,0.010106220188346057,0.656,1000
existing,uniform_mc,0.010111320136880575,0.657,1000
existing,uniform_mc,0.01013469244406669,0.658,1000
existing,uniform_mc,0.010137145461995446,0.659,1000
existing,uniform_mc,0.010145632089677222,0.66,1000
existing,uniform_mc,0.010183993471143574,0.661,1000
existing,uniform_mc,0.010184830329146218,0.662,1000
existing,uniform_mc,0.010192102371077219,0.663,1000
existing,uniform_mc,0.010227410147919216,0.664,1000
existing,uniform_mc,0.010251434799709967,0.665,1000
existing,uniform_mc,0.010254271729832308,0.666,1000
existing,uniform_mc,0.01025666861616444,0.667,1000
existing,uniform_mc,0.010269969407742672,0.668,1000
existing,uniform_mc,0.010281068743075451,0.669,1000
existing,uniform_mc,0.010291238591778723,0.67,1000
existing,uniform_mc,0.010294223576505808,0.671,1000
existing,uniform_mc,0.010308029108585071,0.672,1000
existing,uniform_mc,0.010312437251979105,0.673,1000
existing,uniform_mc,0.01032535683834847,0.674,1000
existing,uniform_mc,0.01032830680342009,0.675,1000
existing,uniform_mc,0.010347878287672764,0.676,1000
existing,uniform_mc,0.01036491760064144,0.677,1000
existing,uniform_mc,0.010366875154849707,0.678,1000
existing,uniform_mc,0.010378263061421577,0.679,1000
existing,uniform_mc,0.010404306536210215,0.68,1000
existing,uniform_mc,0.010404615264604076,0.681,1000
existing,uniform_mc,0.010411447663726776,0.682,1000
existing,uniform_mc,0.010433688315825711,0.683,1000
existing,uniform_mc,0.01044961088277656,0.684,1000
existing,uniform_mc,0.01049299962698786,0.685,1000
existing,uniform_mc,0.010549605113353048,0.686,1000
existing,uniform_mc,0.010573896727764593,0.687,1000
existing,uniform_mc,0.010642551516481047,0.688,1000
existing,uniform_mc,0.01065381239245512,0.689,1000
existing,uniform_mc,0.01069721147407258,0.69,1000
existing,uniform_mc,0.01070900554289498,0.691,1000
existing,uniform_mc,0.010721306529189026,0.692,1000
existing,uniform_mc,0.01072411583949811,0.693,1000
existing,uniform_mc,0.010747413756062007,0.694,1000
existing,uniform_mc,0.010751627072625843,0.695,1000
existing,uniform_mc,0.01076410634192896,0.696,1000
existing,uniform_mc,0.010787234210660126,0.697,1000
existing,uniform_mc,0.010802646337020291,0.698,1000
existing,uniform_mc,0.010822541803728715,0.699,1000
existing,uniform_mc,0.01082744291185014,0.7,1000
existing,uniform_mc,0.010829109031385791,0.701,1000
existing,uniform_mc,0.01083381422294169,0.702,1000
existing,uniform_mc,0.010837492213512307,0.703,1000
existing,uniform_mc,0.010862387023344005,0.704,1000
existing,uniform_mc,0.01088032906389967,0.705,1000
existing,uniform_mc,0.010928710760291524,0.706,1000
existing,uniform_mc,0.01095070927654789,0.707,1000
existing,uniform_mc,0.010969160331067198,0.708,1000
existing,uniform_mc,0.010999156365140598,0.709,1000
existing,uniform_mc,0.011011685983650075,0.71,1000
existing,uniform_mc,0.011023624344483169,0.711,1000
existing,uniform_mc,0.011032225662644111,0.712,1000
existing,uniform_mc,0.011070517358410588,0.713,1000
existing,uniform_mc,0.01117762630742907,0.714,1000
existing,uniform_mc,0.011215603358687997,0.715,1000
existing,uniform_mc,0.011219094348027094,0.716,1000
existing,uniform_mc,0.011220146016765598,0.717,1000
existing,uniform_mc,0.011270428876327215,0.718,1000
existing,uniform_mc,0.011276974798756553,0.719,1000
existing,uniform_mc,0.011290069838293811,0.72,1000
existing,uniform_mc,0.011307056311380442,0.721,1000
existing,uniform_mc,0.011309706115639622,0.722,1000
existing,uniform_mc,0.011332114998077505,0.723,1000
existing,uniform_mc,0.011351528601436003,0.724,1000
existing,uniform_mc,0.011369382439805712,0.725,1000
existing,uniform_mc,0.011408272883085102,0.726,1000
existing,uniform_mc,0.011431020644409906,0.727,1000
existing,uniform_mc,0.011440435995412447,0.728,1000
existing,uniform_mc,0.011482498947793917,0.729,1000
existing,uniform_mc,0.011519772529621032,0.73,1000
existing,uniform_mc,0.011525123795902885,0.731,1000
existing,uniform_mc,0.011556479028995103,0.732,1000
existing,uniform_mc,0.011565749020703842,0.733,1000
existing,uniform_mc,0.011665131684069208,0.734,1000
existing,uniform_mc,0.0116726461933494,0.735,1000
existing,uniform_mc,0.011695456917055987,0.736,1000
existing,uniform_mc,0.011716706244847459,0.737,1000
existing,uniform_mc,0.011726032491573411,0.738,1000
existing,uniform_mc,0.011748403727241575,0.739,1000
existing,uniform_mc,0.01175516499604161,0.74,1000
existing,uniform_mc,0.011772585706387045,0.741,1000
existing,uniform_mc,0.011825602177512707,0.742,1000
existing,uniform_mc,0.011944288732836513,0.743,1000
existing,uniform_mc,0.011953994613632963,0.744,1000
existing,uniform_mc,0.011959867962813358,0.745,1000
existing,uniform_mc,0.011975041071846758,0.746,1000
existing,uniform_mc,0.011978556906343795,0.747,1000
existing,uniform_mc,0.011992082144027217,0.748,1000
existing,uniform_mc,0.012001338526364546,0.749,1000
existing,uniform_mc,0.012009983891029627,0.75,1000
existing,uniform_mc,0.012020114142837098,0.751,1000
existing,uniform_mc,0.012054177365521309,0.752,1000
existing,uniform_mc,0.012067715218821586,0.753,1000
existing,uniform_mc,0.012070455107356581,0.754,1000
existing,uniform_mc,0.012079968153547288,0.755,1000
existing,uniform_mc,0.012140261114440389,0.756,1000
existing,uniform_mc,0.012171713859623528,0.757,1000
existing,uniform_mc,0.01223166151559648,0.758,1000
existing,uniform_mc,0.012260440924525145,0.759,1000
existing,uniform_mc,0.012265497602978206,0.76,1000
existing,uniform_mc,0.012276266520953177,0.761,1000
existing,uniform_mc,0.012282716396277595,0.762,1000
existing,uniform_mc,0.012341926967584637,0.763,1000
existing,uniform_mc,0.012417796614429488,0.764,1000
existing,uniform_mc,0.012432111348203068,0.765,1000
existing,uniform_mc,0.01244305201807419,0.766,1000
existing,uniform_mc,0.012475420541075378,0.767,1000
existing,uniform_mc,0.012545270078838065,0.768,1000
existing,uniform_mc,0.012563333206984946,0.769,1000
existing,uniform_mc,0.012575395627954511,0.77,1000
existing,uniform_mc,0.012586262862282368,0.771,1000
existing,uniform_mc,0.012593492446567111,0.772,1000
existing,uniform_mc,0.012603479093900702,0.773,1000
existing,uniform_mc,0.012705975932820596,0.774,1000
existing,uniform_mc,0.012761462521488843,0.775,1000
existing,uniform_mc,0.012802692281223103,0.776,1000
existing,uniform_mc,0.01280325249545885,0.777,1000
existing,uniform_mc,0.012853827924255856,0.778,1000
existing,uniform_mc,0.012865490624247416,0.779,1000
existing,uniform_mc,0.012871987299082597,0.78,1000
existing,uniform_mc,0.012881539862233135,0.781,1000
existing,uniform_mc,0.01289320284148173,0.782,1000
existing,uniform_mc,0.01296070853586876,0.783,1000
existing,uniform_mc,0.013081283777529852,0.784,1000
existing,uniform_mc,0.013085289978569293,0.785,1000
existing,uniform_mc,0.013160586352949291,0.786,1000
existing,uniform_mc,0.013173472127083006,0.787,1000
existing,uniform_mc,0.01322156233160086,0.788,1000
existing,uniform_mc,0.013233546323127666,0.789,1000
existing,uniform_mc,0.013244959030967377,0.79,1000
existing,uniform_mc,0.013254210432259075,0.791,1000
existing,uniform_mc,0.013277521085146028,0.792,1000
existing,uniform_mc,0.013279389093701927,0.793,1000
existing,uniform_mc,0.013348312136822364,0.794,1000
existing,uniform_mc,0.013375674872958225,0.795,1000
existing,uniform_mc,0.013412858255861167,0.796,1000
existing,uniform_mc,0.01342481135237095,0.797,1000
existing,uniform_mc,0.013480656197585941,0.798,1000
existing,uniform_mc,0.013505139663477965,0.799,1000
existing,uniform_mc,0.013525698792630929,0.8,1000
existing,uniform_mc,0.013555954238113324,0.801,1000
existing,uniform_mc,0.013597108305160907,0.802,1000
existing,uniform_mc,0.013674187863029515,0.803,1000
existing,uniform_mc,0.013695734655978026,0.804,1000
existing,uniform_mc,0.013721317976733866,0.805,1000
existing,uniform_mc,0.013743797949060823,0.806,1000
existing,uniform_mc,0.013759117298589528,0.807,1000
existing,uniform_mc,0.013841828360348068,0.808,1000
existing,uniform_mc,0.013850510738829223,0.809,1000
existing,uniform_mc,0.013858995660888067,0.81,1000
existing,uniform_mc,0.013873402571835848,0.811,1000
existing,uniform_mc,0.013875380900561868,0.812,1000
existing,uniform_mc,0.01387797635055072,0.813,1000
existing,uniform_mc,0.013898011128892029,0.814,1000
existing,uniform_mc,0.013914781938125892,0.815,1000
existing,uniform_mc,0.013944292570493377,0.816,1000
existing,uniform_mc,0.013946608112780774,0.817,1000
existing,uniform_mc,0.01396193022269417,0.818,1000
existing,uniform_mc,0.013981414138927088,0.819,1000
existing,uniform_mc,0.01398931512450727,0.82,1000
existing,uniform_mc,0.01401607166264937,0.821,1000
existing,uniform_mc,0.014033988895413354,0.822,1000
existing,uniform_mc,0.014105868041656843,0.823,1000
existing,uniform_mc,0.014150786694684076,0.824,1000
existing,uniform_mc,0.014160317574204322,0.825,1000
existing,uniform_mc,0.01418811701417009,0.826,1000
existing,uniform_mc,0.014242985450035418,0.827,1000
existing,uniform_mc,0.014258330844675982,0.828,1000
existing,uniform_mc,0.014435151754577573,0.829,1000
existing,uniform_mc,0.014501752666968643,0.83,1000
existing,uniform_mc,0.014520591839985393,0.831,1000
existing,uniform_mc,0.014549368873164166,0.832,1000
existing,uniform_mc,0.01467675048228593,0.833,1000
existing,uniform_mc,0.014698418300352688,0.834,1000
existing,uniform_mc,0.014780937668349033,0.835,1000
existing,uniform_mc,0.014793400486028785,0.836,1000
existing,uniform_mc,0.01491460266289668,0.837,1000
existing,uniform_mc,0.015165587438019422,0.838,1000
existing,uniform_mc,0.015220437928296766,0.839,1000
existing,uniform_mc,0.0152920969193282,0.84,1000
existing,uniform_mc,0.015311848357447758,0.841,1000
existing,uniform_mc,0.015322785256696173,0.842,1000
existing,uniform_mc,0.015372706522804865,0.843,1000
existing,uniform_mc,0.01538077551857132,0.844,1000
existing,uniform_mc,0.015447252056742338,0.845,1000
existing,uniform_mc,0.015495302509810186,0.846,1000
existing,uniform_mc,0.015503882939192585,0.847,1000
existing,uniform_mc,0.015532297579656427,0.848,1000
existing,uniform_mc,0.015548689504310473,0.849,1000
existing,uniform_mc,0.015567317007397163,0.85,1000
existing,uniform_mc,0.01565509163747663,0.851,1000
existing,uniform_mc,0.015694144922213212,0.852,1000
existing,uniform_mc,0.01570198950719663,0.853,1000
existing,uniform_mc,0.015714486422917617,0.854,1000
existing,uniform_mc,0.015816960882192487,0.855,1000
existing,uniform_mc,0.015835465174474275,0.856,1000
existing,uniform_mc,0.015922694534443133,0.857,1000
existing,uniform_mc,0.015966517202366314,0.858,1000
existing,uniform_mc,0.01597774991866972,0.859,1000
existing,uniform_mc,0.016097032694701915,0.86,1000
existing,uniform_mc,0.016111059333727633,0.861,1000
existing,uniform_mc,0.016295386166885896,0.862,1000
existing,uniform_mc,0.016341455377941096,0.863,1000
existing,uniform_mc,0.016434021055100598,0.864,1000
existing,uniform_mc,0.01655028312707363,0.865,1000
