context,teacher,w,scale,query_index,step,optimization_time,attraction_norm,repulsion_norm,weighted_attraction_norm,weighted_repulsion_norm,repulsion_fraction,zero_denominator,preclip_norm,clipped,finite
temporal0,Uniform,0.5,2,4145,199,0.995,0.2676970958709717,0.1292448341846466,0.2676970958709717,0.1292448341846466,0.32560136483071267,False,0.16561836004257202,False,True
temporal0,Uniform,0.5,2,7787,0,0.0,2.1586408615112305,1.0541828870773315,2.1586408615112305,1.0541828870773315,0.32811724811871446,False,2.803879976272583,False,True
temporal0,Uniform,0.5,2,7787,1,0.005,0.2807598114013672,0.09645804762840271,0.2807598114013672,0.09645804762840271,0.2557091222470203,False,0.24828727543354034,False,True
temporal0,Uniform,0.5,2,7787,10,0.05,1.8190410137176514,0.05575567111372948,1.8190410137176514,0.05575567111372948,0.029739582731737196,False,1.79693603515625,False,True
temporal0,Uniform,0.5,2,7787,50,0.25,2.552562713623047,0.2080828845500946,2.552562713623047,0.2080828845500946,0.07537471839478184,False,2.355158567428589,False,True
temporal0,Uniform,0.5,2,7787,100,0.5,1.8655215501785278,0.0919269323348999,1.8655215501785278,0.0919269323348999,0.046962631791393414,False,1.7741767168045044,False,True
temporal0,Uniform,0.5,2,7787,199,0.995,0.6096627116203308,0.2679223120212555,0.6096627116203308,0.2679223120212555,0.30529499114455877,False,0.4725734293460846,False,True
temporal0,Uniform,0.5,2,1916,0,0.0,1.616416096687317,0.922569751739502,1.616416096687317,0.922569751739502,0.36336151787184456,False,2.513939142227173,False,True
temporal0,Uniform,0.5,2,1916,1,0.005,0.19462445378303528,0.17546209692955017,0.19462445378303528,0.17546209692955017,0.4741109791525944,False,0.019237473607063293,False,True
temporal0,Uniform,0.5,2,1916,10,0.05,1.8371130228042603,0.17453694343566895,1.8371130228042603,0.17453694343566895,0.08676307825158283,False,1.9592944383621216,False,True
temporal0,Uniform,0.5,2,1916,50,0.25,1.6537950038909912,0.12872566282749176,1.6537950038909912,0.12872566282749176,0.07221552334900455,False,1.539129376411438,False,True
temporal0,Uniform,0.5,2,1916,100,0.5,2.8318471908569336,0.153071328997612,2.8318471908569336,0.153071328997612,0.05128157702779476,False,2.684607744216919,False,True
temporal0,Uniform,0.5,2,1916,199,0.995,0.5914101600646973,0.3168814480304718,0.5914101600646973,0.3168814480304718,0.34887633575633514,False,0.43658995628356934,False,True
temporal0,Uniform,0.5,2,10591,0,0.0,1.6741278171539307,0.3070375323295593,1.6741278171539307,0.3070375323295593,0.1549782467221159,False,1.9240696430206299,False,True
temporal0,Uniform,0.5,2,10591,1,0.005,0.8021613359451294,0.18183273077011108,0.8021613359451294,0.18183273077011108,0.18479047478111668,False,0.982620120048523,False,True
temporal0,Uniform,0.5,2,10591,10,0.05,0.6857506632804871,0.19038799405097961,0.6857506632804871,0.19038799405097961,0.21730349694974221,False,0.789919376373291,False,True
temporal0,Uniform,0.5,2,10591,50,0.25,2.490912914276123,0.3139152526855469,2.490912914276123,0.3139152526855469,0.11191960219994353,False,2.18404221534729,False,True
temporal0,Uniform,0.5,2,10591,100,0.5,0.05673375725746155,0.5064722895622253,0.05673375725746155,0.5064722895622253,0.8992664273087516,False,0.5599793195724487,False,True
temporal0,Uniform,0.5,2,10591,199,0.995,1.3016754388809204,0.6608889102935791,1.3016754388809204,0.6608889102935791,0.3367476386552953,False,0.6408307552337646,False,True
temporal0,Uniform,0.5,2,182,0,0.0,2.810260534286499,0.30496954917907715,2.810260534286499,0.30496954917907715,0.09789631616545318,False,3.113065004348755,False,True
temporal0,Uniform,0.5,2,182,1,0.005,1.5717591047286987,0.1736426204442978,1.5717591047286987,0.1736426204442978,0.09948576189649813,False,1.431122899055481,False,True
temporal0,Uniform,0.5,2,182,10,0.05,0.5241803526878357,0.21016015112400055,0.5241803526878357,0.21016015112400055,0.2861889682417013,False,0.3141387403011322,False,True
temporal0,Uniform,0.5,2,182,50,0.25,1.0129543542861938,0.17376436293125153,1.0129543542861938,0.17376436293125153,0.1464242203398333,False,1.1763689517974854,False,True
temporal0,Uniform,0.5,2,182,100,0.5,0.14094294607639313,0.21493402123451233,0.14094294607639313,0.21493402123451233,0.6039559762987952,False,0.24977195262908936,False,True
temporal0,Uniform,0.5,2,182,199,0.995,0.1408097743988037,0.16786004602909088,0.1408097743988037,0.16786004602909088,0.5438174869068648,False,0.13072949647903442,False,True
temporal0,Uniform,0.5,2,10682,0,0.0,1.1701395511627197,0.15069444477558136,1.1701395511627197,0.15069444477558136,0.11409037414162726,False,1.0540193319320679,False,True
temporal0,Uniform,0.5,2,10682,1,0.005,2.109088182449341,0.1437980830669403,2.109088182449341,0.1437980830669403,0.06382838107186335,False,1.9969844818115234,False,True
temporal0,Uniform,0.5,2,10682,10,0.05,0.7470452785491943,0.14050047099590302,0.7470452785491943,0.14050047099590302,0.15830222956722526,False,0.8819912075996399,False,True
temporal0,Uniform,0.5,2,10682,50,0.25,1.161047339439392,0.11311766505241394,1.161047339439392,0.11311766505241394,0.0887778777894864,False,1.2594412565231323,False,True
temporal0,Uniform,0.5,2,10682,100,0.5,2.3227124214172363,0.15840350091457367,2.3227124214172363,0.15840350091457367,0.06384365175719094,False,2.180449962615967,False,True
temporal0,Uniform,0.5,2,10682,199,0.995,0.1866941750049591,0.23511122167110443,0.1866941750049591,0.23511122167110443,0.5573926353807754,False,0.24617040157318115,False,True
temporal0,Uniform,0.6666666666666666,2,3175,0,0.0,3.760935068130493,0.56549072265625,2.507290045420329,0.7539876302083333,0.2311939384502089,False,2.907785415649414,False,True
temporal0,Uniform,0.6666666666666666,2,3175,1,0.005,1.2719874382019043,0.05653851479291916,0.8479916254679363,0.07538468639055887,0.08164026456215975,False,0.8090263605117798,False,True
temporal0,Uniform,0.6666666666666666,2,3175,10,0.05,1.9554252624511719,0.05525314435362816,1.3036168416341147,0.07367085913817087,0.05348981124049932,False,1.3478853702545166,False,True
temporal0,Uniform,0.6666666666666666,2,3175,50,0.25,0.4550444483757019,0.08081740885972977,0.3033629655838013,0.10775654514630635,0.26210516001768286,False,0.28451478481292725,False,True
temporal0,Uniform,0.6666666666666666,2,3175,100,0.5,0.33713874220848083,0.15433287620544434,0.22475916147232058,0.20577716827392578,0.47795541062750435,False,0.40815263986587524,False,True
temporal0,Uniform,0.6666666666666666,2,3175,199,0.995,0.043924346566200256,0.045961905270814896,0.029282897710800174,0.061282540361086525,0.6766658635542981,False,0.0428532212972641,False,True
temporal0,Uniform,0.6666666666666666,2,7113,0,0.0,0.8109220266342163,1.1407004594802856,0.5406146844228109,1.5209339459737141,0.7377628272010118,False,1.850889801979065,False,True
temporal0,Uniform,0.6666666666666666,2,7113,1,0.005,0.13149163126945496,0.0989803820848465,0.08766108751296998,0.13197384277979532,0.6008782055016432,False,0.17455841600894928,False,True
temporal0,Uniform,0.6666666666666666,2,7113,10,0.05,1.189439058303833,0.10292021185159683,0.7929593722025554,0.13722694913546243,0.14752630305084427,False,0.7038671970367432,False,True
temporal0,Uniform,0.6666666666666666,2,7113,50,0.25,0.33258357644081116,0.08713290840387344,0.22172238429387414,0.11617721120516458,0.3438216936412257,False,0.3302890956401825,False,True
temporal0,Uniform,0.6666666666666666,2,7113,100,0.5,0.7512574791908264,0.1052076518535614,0.500838319460551,0.14027686913808185,0.21880135057274636,False,0.6323699355125427,False,True
temporal0,Uniform,0.6666666666666666,2,7113,199,0.995,0.7869515419006348,0.4663916528224945,0.52463436126709,0.6218555370966593,0.5423994908146691,False,0.1234884113073349,False,True
temporal0,Uniform,0.6666666666666666,2,4145,0,0.0,0.3477141857147217,0.7638750076293945,0.23180945714314782,1.018500010172526,0.8145983348899801,False,1.21175217628479,False,True
temporal0,Uniform,0.6666666666666666,2,4145,1,0.005,1.2527562379837036,0.0917571634054184,0.8351708253224692,0.12234288454055786,0.1277714180803313,False,0.8701560497283936,False,True
temporal0,Uniform,0.6666666666666666,2,4145,10,0.05,2.3248136043548584,0.04918158799409866,1.5498757362365725,0.06557545065879822,0.04059265373707971,False,1.5655076503753662,False,True
temporal0,Uniform,0.6666666666666666,2,4145,50,0.25,1.3135780096054077,0.10637177526950836,0.875718673070272,0.1418290336926778,0.13938317854783258,False,0.7658692002296448,False,True
temporal0,Uniform,0.6666666666666666,2,4145,100,0.5,2.03376841545105,0.151380255818367,1.3558456103007,0.201840341091156,0.12957704401892015,False,1.154842495918274,False,True
temporal0,Uniform,0.6666666666666666,2,4145,199,0.995,0.29504746198654175,0.12665514647960663,0.19669830799102786,0.1688735286394755,0.46194348611750985,False,0.04840194061398506,False,True
temporal0,Uniform,0.6666666666666666,2,7787,0,0.0,2.1586408615112305,1.0541828870773315,1.4390939076741538,1.4055771827697754,0.4941088576080077,False,2.430030584335327,False,True
temporal0,Uniform,0.6666666666666666,2,7787,1,0.005,0.2731313407421112,0.09406502544879913,0.1820875604947408,0.12542003393173218,0.407859955997675,False,0.10455475747585297,False,True
temporal0,Uniform,0.6666666666666666,2,7787,10,0.05,1.8611944913864136,0.04769529029726982,1.2407963275909426,0.06359372039635976,0.04875360747690925,False,1.2290946245193481,False,True
temporal0,Uniform,0.6666666666666666,2,7787,50,0.25,2.810945749282837,0.1654302030801773,1.8739638328552248,0.22057360410690308,0.10530898145550376,False,1.762406826019287,False,True
temporal0,Uniform,0.6666666666666666,2,7787,100,0.5,1.942885160446167,0.11192139238119125,1.295256773630778,0.14922852317492166,0.10330913267509337,False,1.1472373008728027,False,True
temporal0,Uniform,0.6666666666666666,2,7787,199,0.995,0.8594076037406921,0.2835080325603485,0.5729384024937948,0.37801071008046466,0.3975088730638527,False,0.3867306113243103,False,True
temporal0,Uniform,0.6666666666666666,2,1916,0,0.0,1.616416096687317,0.922569751739502,1.0776107311248782,1.230093002319336,0.5330376618507439,False,2.2831993103027344,False,True
temporal0,Uniform,0.6666666666666666,2,1916,1,0.005,0.24313950538635254,0.17869631946086884,0.1620930035909017,0.23826175928115845,0.5951265761693931,False,0.08268424868583679,False,True
temporal0,Uniform,0.6666666666666666,2,1916,10,0.05,1.9209303855895996,0.15797697007656097,1.2806202570597331,0.2106359601020813,0.14124733072561296,False,1.4824093580245972,False,True
temporal0,Uniform,0.6666666666666666,2,1916,50,0.25,0.3040044903755188,0.13320882618427277,0.20266966025034588,0.17761176824569702,0.46705348969610594,False,0.2496740072965622,False,True
temporal0,Uniform,0.6666666666666666,2,1916,100,0.5,1.2174478769302368,0.15748736262321472,0.8116319179534913,0.2099831501642863,0.2055403808316561,False,0.6165995597839355,False,True
temporal0,Uniform,0.6666666666666666,2,1916,199,0.995,0.8383380770683289,0.31675243377685547,0.558892051378886,0.4223365783691406,0.4304160779303739,False,0.30370044708251953,False,True
temporal0,Uniform,0.6666666666666666,2,10591,0,0.0,1.6741278171539307,0.3070375323295593,1.1160852114359539,0.4093833764394124,0.2683656547851904,False,1.4590603113174438,False,True
temporal0,Uniform,0.6666666666666666,2,10591,1,0.005,0.639287531375885,0.10582974553108215,0.4261916875839234,0.14110632737477619,0.24873404040563937,False,0.56230229139328,False,True
temporal0,Uniform,0.6666666666666666,2,10591,10,0.05,0.40743088722229004,0.26420101523399353,0.27162059148152673,0.35226802031199134,0.5646328746077157,False,0.19092616438865662,False,True
temporal0,Uniform,0.6666666666666666,2,10591,50,0.25,2.6686177253723145,0.3179134130477905,1.7790784835815432,0.42388455073038733,0.19241564389789348,False,1.3609973192214966,False,True
temporal0,Uniform,0.6666666666666666,2,10591,100,0.5,0.5917118787765503,0.583087146282196,0.39447458585103357,0.7774495283762614,0.6633957940944586,False,0.6185244917869568,False,True
temporal0,Uniform,0.6666666666666666,2,10591,199,0.995,2.1327908039093018,0.6453100442886353,1.4218605359395347,0.8604133923848469,0.37699830055744105,False,0.575120747089386,False,True
temporal0,Uniform,0.6666666666666666,2,182,0,0.0,2.810260534286499,0.30496954917907715,1.8735070228576662,0.40662606557210285,0.17833435584767948,False,2.27750301361084,False,True
temporal0,Uniform,0.6666666666666666,2,182,1,0.005,1.670039415359497,0.10095196962356567,1.1133596102396648,0.1346026261647542,0.10785793210583532,False,1.0228910446166992,False,True
temporal0,Uniform,0.6666666666666666,2,182,10,0.05,1.0947211980819702,0.21603447198867798,0.7298141320546468,0.2880459626515706,0.28299170401675744,False,0.4628172814846039,False,True
temporal0,Uniform,0.6666666666666666,2,182,50,0.25,0.8808724284172058,0.18197789788246155,0.5872482856114706,0.2426371971766154,0.29237431212972986,False,0.8077381253242493,False,True
temporal0,Uniform,0.6666666666666666,2,182,100,0.5,0.25518733263015747,0.22695201635360718,0.170124888420105,0.3026026884714762,0.6401206598972696,False,0.27684715390205383,False,True
temporal0,Uniform,0.6666666666666666,2,182,199,0.995,0.2681671380996704,0.16787004470825195,0.17877809206644696,0.22382672627766925,0.555946466806463,False,0.05417145788669586,False,True
temporal0,Uniform,0.6666666666666666,2,10682,0,0.0,1.1701395511627197,0.15069444477558136,0.7800930341084799,0.2009259263674418,0.2048134994964487,False,0.6317890882492065,False,True
temporal0,Uniform,0.6666666666666666,2,10682,1,0.005,2.1448585987091064,0.10193762183189392,1.4299057324727378,0.1359168291091919,0.08680219102979135,False,1.352149248123169,False,True
temporal0,Uniform,0.6666666666666666,2,10682,10,0.05,0.5264379978179932,0.1376379132270813,0.3509586652119955,0.1835172176361084,0.34335921137954006,False,0.3028997778892517,False,True
temporal0,Uniform,0.6666666666666666,2,10682,50,0.25,0.9721114635467529,0.11700351536273956,0.6480743090311687,0.1560046871503194,0.19401661763480227,False,0.80345219373703,False,True
temporal0,Uniform,0.6666666666666666,2,10682,100,0.5,1.9618710279464722,0.15899629890918732,1.3079140186309817,0.21199506521224976,0.13947878032033373,False,1.1550180912017822,False,True
temporal0,Uniform,0.6666666666666666,2,10682,199,0.995,0.25681114196777344,0.23582427203655243,0.17120742797851565,0.3144323627154032,0.6474600490748884,False,0.2608450949192047,False,True
temporal0,Uniform,0.8,2,3175,0,0.0,3.760935068130493,0.56549072265625,1.5043740272521968,0.90478515625,0.37556055342707284,False,2.0576517581939697,False,True
temporal0,Uniform,0.8,2,3175,1,0.005,1.1959283351898193,0.07182370126247406,0.47837133407592763,0.1149179220199585,0.19369628025319527,False,0.5004895925521851,False,True
temporal0,Uniform,0.8,2,3175,10,0.05,1.6645233631134033,0.05496831238269806,0.6658093452453612,0.0879492998123169,0.1166809832152399,False,0.7481617331504822,False,True
temporal0,Uniform,0.8,2,3175,50,0.25,0.5339024066925049,0.0830727368593216,0.2135609626770019,0.13291637897491457,0.38362213915981586,False,0.18786805868148804,False,True
temporal0,Uniform,0.8,2,3175,100,0.5,0.2617208659648895,0.14737507700920105,0.10468834638595578,0.23580012321472169,0.6925348264840405,False,0.22074288129806519,False,True
temporal0,Uniform,0.8,2,3175,199,0.995,0.26764431595802307,0.0460798554122448,0.1070577263832092,0.07372776865959167,0.407819048990278,False,0.09710592776536942,False,True
temporal0,Uniform,0.8,2,7113,0,0.0,0.8109220266342163,1.1407004594802856,0.32436881065368645,1.825120735168457,0.8490949577846768,False,2.006711006164551,False,True
temporal0,Uniform,0.8,2,7113,1,0.005,0.1346776932477951,0.0999993160367012,0.05387107729911803,0.15999890565872193,0.7481129583774382,False,0.18089869618415833,False,True
temporal0,Uniform,0.8,2,7113,10,0.05,1.3808280229568481,0.18037597835063934,0.5523312091827391,0.28860156536102294,0.34319219573479015,False,0.2644845247268677,False,True
temporal0,Uniform,0.8,2,7113,50,0.25,0.9689372777938843,0.2145051807165146,0.3875749111175536,0.3432082891464234,0.4696444705111558,False,0.15799850225448608,False,True
temporal0,Uniform,0.8,2,7113,100,0.5,1.0243849754333496,0.11642574518918991,0.40975399017333974,0.18628119230270387,0.3125338868904623,False,0.3739635646343231,False,True
temporal0,Uniform,0.8,2,7113,199,0.995,1.4393748044967651,0.41349825263023376,0.5757499217987059,0.6615972042083741,0.5346900560906854,False,0.10408077389001846,False,True
temporal0,Uniform,0.8,2,4145,0,0.0,0.3477141857147217,0.7638750076293945,0.13908567428588864,1.2222000122070313,0.8978277112101172,False,1.3359450101852417,False,True
temporal0,Uniform,0.8,2,4145,1,0.005,1.224390983581543,0.09721919894218445,0.48975639343261707,0.15555071830749512,0.24104913068142486,False,0.5454927682876587,False,True
temporal0,Uniform,0.8,2,4145,10,0.05,2.0011987686157227,0.060268763452768326,0.8004795074462889,0.09643002152442932,0.10751365484442021,False,0.7869895696640015,False,True
temporal0,Uniform,0.8,2,4145,50,0.25,1.2578668594360352,0.12782227993011475,0.5031467437744139,0.2045156478881836,0.2890017193194202,False,0.32288795709609985,False,True
temporal0,Uniform,0.8,2,4145,100,0.5,1.7932376861572266,0.15248078107833862,0.7172950744628904,0.2439692497253418,0.2538003789242556,False,0.4735904932022095,False,True
temporal0,Uniform,0.8,2,4145,199,0.995,0.47379374504089355,0.11760271340608597,0.18951749801635737,0.18816434144973757,0.49820860255217375,False,0.09696774929761887,False,True
temporal0,Uniform,0.8,2,7787,0,0.0,2.1586408615112305,1.0541828870773315,0.8634563446044919,1.6866926193237306,0.6614094483035874,False,2.2200324535369873,False,True
temporal0,Uniform,0.8,2,7787,1,0.005,0.3365127742290497,0.1032978817820549,0.13460510969161985,0.16527661085128786,0.5511393310404851,False,0.07301745563745499,False,True
temporal0,Uniform,0.8,2,7787,10,0.05,1.8734440803527832,0.04728960618376732,0.7493776321411131,0.07566336989402772,0.09170861776249636,False,0.742949366569519,False,True
temporal0,Uniform,0.8,2,7787,50,0.25,2.897717237472534,0.21062341332435608,1.1590868949890134,0.33699746131896974,0.22525298115582704,False,0.8788631558418274,False,True
temporal0,Uniform,0.8,2,7787,100,0.5,2.0904195308685303,0.15833818912506104,0.8361678123474119,0.2533411026000977,0.23252779222307066,False,0.5846720337867737,False,True
temporal0,Uniform,0.8,2,7787,199,0.995,1.653541922569275,0.3639426827430725,0.6614167690277098,0.582308292388916,0.4681969596444861,False,0.2725076675415039,False,True
temporal0,Uniform,0.8,2,1916,0,0.0,1.616416096687317,0.922569751739502,0.6465664386749266,1.4761116027832033,0.6954006090199242,False,2.1035122871398926,False,True
temporal0,Uniform,0.8,2,1916,1,0.005,0.2759811282157898,0.1819469928741455,0.11039245128631589,0.29111518859863283,0.7250551662779102,False,0.18690428137779236,False,True
temporal0,Uniform,0.8,2,1916,10,0.05,1.9788137674331665,0.15796881914138794,0.7915255069732664,0.2527501106262207,0.2420339097902393,False,1.024431824684143,False,True
temporal0,Uniform,0.8,2,1916,50,0.25,0.3785129487514496,0.13368715345859528,0.1514051795005798,0.21389944553375245,0.5855371951933257,False,0.33452221751213074,False,True
temporal0,Uniform,0.8,2,1916,100,0.5,1.5977354049682617,0.15594738721847534,0.6390941619873045,0.24951581954956056,0.28079340175542367,False,0.5281299352645874,False,True
temporal0,Uniform,0.8,2,1916,199,0.995,1.3478518724441528,0.3149763345718384,0.5391407489776611,0.5039621353149414,0.48313751491226264,False,0.147086963057518,False,True
temporal0,Uniform,0.8,2,10591,0,0.0,1.6741278171539307,0.3070375323295593,0.6696511268615721,0.4912600517272949,0.42316764692062037,False,1.0977306365966797,False,True
temporal0,Uniform,0.8,2,10591,1,0.005,0.5196506381034851,0.049891527742147446,0.207860255241394,0.07982644438743591,0.2774770070720234,False,0.23220224678516388,False,True
temporal0,Uniform,0.8,2,10591,10,0.05,0.4641183912754059,0.22935190796852112,0.18564735651016231,0.3669630527496338,0.664053819111314,False,0.3163452446460724,False,True
temporal0,Uniform,0.8,2,10591,50,0.25,2.770704507827759,0.3237834870815277,1.1082818031311032,0.5180535793304444,0.3185404344744329,False,0.5926690697669983,False,True
temporal0,Uniform,0.8,2,10591,100,0.5,1.221008062362671,0.5887002944946289,0.48840322494506827,0.9419204711914063,0.658536577234705,False,0.6883416175842285,False,True
temporal0,Uniform,0.8,2,10591,199,0.995,3.3721723556518555,0.6140627264976501,1.3488689422607418,0.9825003623962403,0.42142630960854877,False,0.3887607455253601,False,True
temporal0,Uniform,0.8,2,182,0,0.0,2.810260534286499,0.30496954917907715,1.1241042137145993,0.48795127868652344,0.3026888844624885,False,1.6093764305114746,False,True
temporal0,Uniform,0.8,2,182,1,0.005,1.7710864543914795,0.0785105973482132,0.7084345817565917,0.12561695575714113,0.1506105439618266,False,0.6890028715133667,False,True
temporal0,Uniform,0.8,2,182,10,0.05,1.0663504600524902,0.18957093358039856,0.42654018402099597,0.3033134937286377,0.41558123631554167,False,0.20109567046165466,False,True
temporal0,Uniform,0.8,2,182,50,0.25,0.45178279280662537,0.19802552461624146,0.18071311712265012,0.31684083938598634,0.6367969448163492,False,0.45399853587150574,False,True
temporal0,Uniform,0.8,2,182,100,0.5,0.33638426661491394,0.2443358600139618,0.13455370664596555,0.3909373760223389,0.743946736521698,False,0.32336077094078064,False,True
temporal0,Uniform,0.8,2,182,199,0.995,0.6568765044212341,0.1679941713809967,0.2627506017684936,0.26879067420959474,0.5056816588984429,False,0.03846466913819313,False,True
temporal0,Uniform,0.8,2,10682,0,0.0,1.1701395511627197,0.15069444477558136,0.4680558204650878,0.2411111116409302,0.3399920395680335,False,0.3120647370815277,False,True
temporal0,Uniform,0.8,2,10682,1,0.005,2.051546812057495,0.08793012797832489,0.8206187248229979,0.14068820476531982,0.14635097327923136,False,0.8075729608535767,False,True
temporal0,Uniform,0.8,2,10682,10,0.05,1.1465116739273071,0.1332537829875946,0.4586046695709228,0.21320605278015137,0.317360300582899,False,0.2886158227920532,False,True
temporal0,Uniform,0.8,2,10682,50,0.25,0.9134097099304199,0.11690520495176315,0.3653638839721679,0.18704832792282106,0.3386028112614898,False,0.5231083631515503,False,True
temporal0,Uniform,0.8,2,10682,100,0.5,1.6408761739730835,0.14943420886993408,0.6563504695892333,0.23909473419189453,0.2670121333860381,False,0.5169945955276489,False,True
temporal0,Uniform,0.8,2,10682,199,0.995,0.4922412037849426,0.23876838386058807,0.196896481513977,0.3820294141769409,0.6598934630847851,False,0.2492947280406952,False,True
temporal0,Uniform,1.0,2,3175,0,0.0,3.760935068130493,0.56549072265625,0.0,1.1309814453125,1.0,False,1.1309814453125,False,True
temporal0,Uniform,1.0,2,3175,1,0.005,1.1652460098266602,0.10180405527353287,0.0,0.20360811054706573,1.0,False,0.20360811054706573,False,True
temporal0,Uniform,1.0,2,3175,10,0.05,1.4913880825042725,0.050958678126335144,0.0,0.10191735625267029,1.0,False,0.10191735625267029,False,True
temporal0,Uniform,1.0,2,3175,50,0.25,1.0426639318466187,0.26011717319488525,0.0,0.5202343463897705,1.0,False,0.5202343463897705,False,True
temporal0,Uniform,1.0,2,3175,100,0.5,0.5585477352142334,0.025739971548318863,0.0,0.051479943096637726,1.0,False,0.051479943096637726,False,True
temporal0,Uniform,1.0,2,3175,199,0.995,0.5488874912261963,0.07196615636348724,0.0,0.1439323127269745,1.0,False,0.1439323127269745,False,True
temporal0,Uniform,1.0,2,7113,0,0.0,0.8109220266342163,1.1407004594802856,0.0,2.2814009189605713,1.0,False,2.2814009189605713,False,True
temporal0,Uniform,1.0,2,7113,1,0.005,0.13286586105823517,0.09906071424484253,0.0,0.19812142848968506,1.0,False,0.19812142848968506,False,True
temporal0,Uniform,1.0,2,7113,10,0.05,1.762805700302124,0.19502684473991394,0.0,0.3900536894798279,1.0,False,0.3900536894798279,False,True
temporal0,Uniform,1.0,2,7113,50,0.25,0.6457564234733582,0.07095688581466675,0.0,0.1419137716293335,1.0,False,0.1419137716293335,False,True
temporal0,Uniform,1.0,2,7113,100,0.5,0.5647958517074585,0.045176584273576736,0.0,0.09035316854715347,1.0,False,0.09035316854715347,False,True
temporal0,Uniform,1.0,2,7113,199,0.995,0.556860625743866,0.05988199636340141,0.0,0.11976399272680283,1.0,False,0.11976399272680283,False,True
temporal0,Uniform,1.0,2,4145,0,0.0,0.3477141857147217,0.7638750076293945,0.0,1.527750015258789,1.0,False,1.527750015258789,False,True
temporal0,Uniform,1.0,2,4145,1,0.005,1.1834732294082642,0.10381801426410675,0.0,0.2076360285282135,1.0,False,0.2076360285282135,False,True
temporal0,Uniform,1.0,2,4145,10,0.05,2.1164205074310303,0.034575119614601135,0.0,0.06915023922920227,1.0,False,0.06915023922920227,False,True
temporal0,Uniform,1.0,2,4145,50,0.25,0.8336808085441589,0.23343992233276367,0.0,0.46687984466552734,1.0,False,0.46687984466552734,False,True
temporal0,Uniform,1.0,2,4145,100,0.5,0.5411505699157715,0.029330795630812645,0.0,0.05866159126162529,1.0,False,0.05866159126162529,False,True
temporal0,Uniform,1.0,2,4145,199,0.995,0.5512716174125671,0.06995542347431183,0.0,0.13991084694862366,1.0,False,0.13991084694862366,False,True
temporal0,Uniform,1.0,2,7787,0,0.0,2.1586408615112305,1.0541828870773315,0.0,2.108365774154663,1.0,False,2.108365774154663,False,True
temporal0,Uniform,1.0,2,7787,1,0.005,0.4470369815826416,0.13159336149692535,0.0,0.2631867229938507,1.0,False,0.2631867229938507,False,True
temporal0,Uniform,1.0,2,7787,10,0.05,2.1199591159820557,0.2424972653388977,0.0,0.4849945306777954,1.0,False,0.4849945306777954,False,True
temporal0,Uniform,1.0,2,7787,50,0.25,0.6716158986091614,0.07787103950977325,0.0,0.1557420790195465,1.0,False,0.1557420790195465,False,True
temporal0,Uniform,1.0,2,7787,100,0.5,0.5856539011001587,0.04552529379725456,0.0,0.09105058759450912,1.0,False,0.09105058759450912,False,True
temporal0,Uniform,1.0,2,7787,199,0.995,0.6117103099822998,0.05799131467938423,0.0,0.11598262935876846,1.0,False,0.11598262935876846,False,True
temporal0,Uniform,1.0,2,1916,0,0.0,1.616416096687317,0.922569751739502,0.0,1.845139503479004,1.0,False,1.845139503479004,False,True
temporal0,Uniform,1.0,2,1916,1,0.005,0.32394880056381226,0.18793435394763947,0.0,0.37586870789527893,1.0,False,0.37586870789527893,False,True
temporal0,Uniform,1.0,2,1916,10,0.05,2.540431261062622,0.13445791602134705,0.0,0.2689158320426941,1.0,False,0.2689158320426941,False,True
temporal0,Uniform,1.0,2,1916,50,0.25,0.769356906414032,0.13071492314338684,0.0,0.2614298462867737,1.0,False,0.2614298462867737,False,True
temporal0,Uniform,1.0,2,1916,100,0.5,0.40894296765327454,0.13524280488491058,0.0,0.27048560976982117,1.0,False,0.27048560976982117,False,True
temporal0,Uniform,1.0,2,1916,199,0.995,0.2815955877304077,0.2092260867357254,0.0,0.4184521734714508,1.0,False,0.4184521734714508,False,True
temporal0,Uniform,1.0,2,10591,0,0.0,1.6741278171539307,0.3070375323295593,0.0,0.6140750646591187,1.0,False,0.6140750646591187,False,True
temporal0,Uniform,1.0,2,10591,1,0.005,0.4883347451686859,0.13592839241027832,0.0,0.27185678482055664,1.0,False,0.27185678482055664,False,True
temporal0,Uniform,1.0,2,10591,10,0.05,1.628587007522583,0.08048313111066818,0.0,0.16096626222133636,1.0,False,0.16096626222133636,False,True
temporal0,Uniform,1.0,2,10591,50,0.25,1.4307372570037842,0.08285213261842728,0.0,0.16570426523685455,1.0,False,0.16570426523685455,False,True
temporal0,Uniform,1.0,2,10591,100,0.5,0.8738189935684204,0.04252120852470398,0.0,0.08504241704940796,1.0,False,0.08504241704940796,False,True
temporal0,Uniform,1.0,2,10591,199,0.995,0.8211616277694702,0.06134924292564392,0.0,0.12269848585128784,1.0,False,0.12269848585128784,False,True
temporal0,Uniform,1.0,2,182,0,0.0,2.810260534286499,0.30496954917907715,0.0,0.6099390983581543,1.0,False,0.6099390983581543,False,True
temporal0,Uniform,1.0,2,182,1,0.005,1.897835373878479,0.1477753221988678,0.0,0.2955506443977356,1.0,False,0.2955506443977356,False,True
temporal0,Uniform,1.0,2,182,10,0.05,1.7194849252700806,0.10006061941385269,0.0,0.20012123882770538,1.0,False,0.20012123882770538,False,True
temporal0,Uniform,1.0,2,182,50,0.25,0.8272325396537781,0.05758180841803551,0.0,0.11516361683607101,1.0,False,0.11516361683607101,False,True
