method,query_index,label,recall_at_5,recall_at_10,recall_at_15,recall_at_30,ndcg
ours_full,3362,beta,0.0,0.1,0.06666666666666667,0.03333333333333333,0.042225550968526857
ours_full,3363,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3364,beta,0.0,0.0,0.0,0.06666666666666667,0.05095049908903097
ours_full,3365,beta,0.4,0.4,0.4,0.3,0.4306374442715983
ours_full,3366,beta,0.2,0.3,0.2,0.16666666666666666,0.1879532278763858
ours_full,3367,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3368,beta,0.2,0.1,0.13333333333333333,0.16666666666666666,0.20245215009030362
ours_full,3369,beta,0.0,0.1,0.13333333333333333,0.13333333333333333,0.14378791742387595
ours_full,3370,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3371,beta,0.2,0.1,0.06666666666666667,0.1,0.09062587718056768
ours_full,3372,beta,0.2,0.4,0.6,0.6,0.6502629750165108
ours_full,3373,beta,0.0,0.1,0.06666666666666667,0.13333333333333333,0.14180730764123387
ours_full,3374,beta,0.4,0.2,0.26666666666666666,0.36666666666666664,0.43630714585140834
ours_full,3375,beta,0.2,0.1,0.06666666666666667,0.03333333333333333,0.047008977610577894
ours_full,3376,beta,0.0,0.0,0.0,0.03333333333333333,0.025255271126572616
ours_full,3377,beta,0.2,0.1,0.06666666666666667,0.06666666666666667,0.06925350572857145
ours_full,3378,beta,0.0,0.0,0.0,0.06666666666666667,0.13864835650376828
ours_full,3379,beta,0.0,0.1,0.06666666666666667,0.1,0.0841075765672313
ours_full,3380,beta,0.0,0.0,0.06666666666666667,0.03333333333333333,0.027938193597901582
ours_full,3381,beta,0.0,0.0,0.0,0.03333333333333333,0.022468483498681423
ours_full,3382,beta,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05434743204806333
ours_full,3383,beta,0.0,0.0,0.0,0.06666666666666667,0.0515545066575401
ours_full,3384,beta,0.2,0.1,0.2,0.1,0.22502735087202821
ours_full,3385,beta,0.0,0.1,0.06666666666666667,0.06666666666666667,0.06123436331220413
ours_full,3386,beta,0.2,0.1,0.13333333333333333,0.06666666666666667,0.07267258236815091
ours_full,3387,beta,0.0,0.1,0.06666666666666667,0.2,0.16286995963218923
ours_full,3388,beta,0.0,0.3,0.2,0.13333333333333333,0.12928469156254713
ours_full,3389,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3390,beta,0.2,0.3,0.26666666666666666,0.2,0.28183147908564254
ours_full,3391,beta,0.2,0.1,0.06666666666666667,0.03333333333333333,0.1091514658259318
ours_full,3392,beta,0.0,0.0,0.0,0.03333333333333333,0.026175882249243814
ours_full,3393,beta,0.0,0.0,0.13333333333333333,0.23333333333333334,0.20283309580916972
ours_full,3394,beta,0.2,0.1,0.06666666666666667,0.06666666666666667,0.0929964466982181
ours_full,3395,beta,0.0,0.3,0.26666666666666666,0.6,0.5810052523416979
ours_full,3396,beta,0.0,0.0,0.0,0.03333333333333333,0.022955635811839507
ours_full,3397,beta,0.0,0.0,0.0,0.1,0.07346600427230054
ours_full,3398,beta,0.0,0.1,0.13333333333333333,0.4,0.3761248943030923
ours_full,3399,beta,0.0,0.1,0.13333333333333333,0.13333333333333333,0.11705132263545069
ours_full,3400,beta,0.0,0.0,0.0,0.03333333333333333,0.042225550968526857
ours_full,3401,beta,0.2,0.1,0.13333333333333333,0.2,0.1965377634604406
ours_full,3402,beta,0.0,0.1,0.06666666666666667,0.1,0.1253324848293394
ours_full,3403,beta,0.0,0.0,0.0,0.13333333333333333,0.09651874163665558
ours_full,3404,beta,0.2,0.3,0.26666666666666666,0.3,0.32387313768007503
ours_full,3405,beta,0.0,0.0,0.13333333333333333,0.2,0.17912611466259637
ours_full,3406,beta,0.0,0.0,0.06666666666666667,0.4666666666666667,0.4390830064808823
ours_full,3407,beta,0.0,0.1,0.06666666666666667,0.16666666666666666,0.13777959358945432
ours_full,3408,beta,0.0,0.0,0.0,0.03333333333333333,0.022955635811839507
ours_full,3409,beta,0.2,0.3,0.26666666666666666,0.2,0.28913417562742355
ours_full,3410,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3411,beta,0.0,0.1,0.2,0.36666666666666664,0.2968941546802656
ours_full,3412,beta,0.0,0.1,0.06666666666666667,0.06666666666666667,0.05933945775381678
ours_full,3413,beta,0.0,0.1,0.06666666666666667,0.03333333333333333,0.03443345371775926
ours_full,3414,beta,0.2,0.3,0.4666666666666667,0.5666666666666667,0.5912986536734174
ours_full,3415,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3416,beta,0.2,0.2,0.13333333333333333,0.36666666666666664,0.3511503099387723
ours_full,3417,beta,0.0,0.0,0.0,0.1,0.07918312036299892
ours_full,3418,beta,0.2,0.2,0.13333333333333333,0.1,0.11581009622517004
ours_full,3419,beta,0.2,0.1,0.2,0.13333333333333333,0.15452289373032468
ours_full,3420,beta,0.4,0.5,0.4,0.3333333333333333,0.3362843638611344
ours_full,3421,beta,0.2,0.2,0.3333333333333333,0.36666666666666664,0.33947588762162534
ours_full,3422,beta,0.0,0.1,0.13333333333333333,0.16666666666666666,0.22092493974947267
ours_full,3423,beta,0.0,0.0,0.06666666666666667,0.1,0.07680551678140926
ours_full,3424,beta,0.2,0.1,0.06666666666666667,0.13333333333333333,0.16743039170363655
ours_full,3425,beta,0.0,0.0,0.0,0.1,0.09025421660796416
ours_full,3426,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3427,beta,0.0,0.2,0.2,0.2,0.189025575669928
ours_full,3428,beta,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0499703172739632
ours_full,3429,beta,0.2,0.1,0.06666666666666667,0.06666666666666667,0.07983100403953852
ours_full,3430,beta,0.0,0.0,0.0,0.03333333333333333,0.023504488805288947
ours_full,3431,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3432,beta,0.0,0.1,0.13333333333333333,0.2,0.15791551406192886
ours_full,3433,beta,0.2,0.2,0.13333333333333333,0.06666666666666667,0.11587588504609643
ours_full,3434,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3435,beta,0.0,0.0,0.0,0.03333333333333333,0.0238064031731478
ours_full,3436,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3437,beta,0.0,0.1,0.06666666666666667,0.03333333333333333,0.03888053661057258
ours_full,3438,beta,0.0,0.0,0.0,0.03333333333333333,0.02203212367606162
ours_full,3439,beta,0.0,0.1,0.06666666666666667,0.03333333333333333,0.036383821941977264
ours_full,3440,beta,0.2,0.1,0.06666666666666667,0.2,0.22679621830465665
ours_full,3441,beta,0.4,0.2,0.3333333333333333,0.3333333333333333,0.4184900834017142
ours_full,3442,beta,0.0,0.0,0.06666666666666667,0.13333333333333333,0.14436987317075015
ours_full,3443,beta,0.0,0.1,0.13333333333333333,0.1,0.08400437600099184
ours_full,3444,beta,0.0,0.0,0.0,0.03333333333333333,0.02203212367606162
ours_full,3445,beta,0.0,0.2,0.13333333333333333,0.13333333333333333,0.1801335596906849
ours_full,3446,beta,0.0,0.1,0.06666666666666667,0.16666666666666666,0.15004731344871627
ours_full,3447,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3448,beta,0.2,0.2,0.13333333333333333,0.1,0.11259347950846373
ours_full,3449,beta,0.2,0.1,0.13333333333333333,0.13333333333333333,0.12515673206271224
ours_full,3450,beta,0.2,0.1,0.06666666666666667,0.06666666666666667,0.13118358950199344
ours_full,3451,beta,0.0,0.0,0.0,0.06666666666666667,0.04427665179405517
ours_full,3452,beta,0.0,0.0,0.0,0.03333333333333333,0.022468483498681423
ours_full,3453,beta,0.2,0.3,0.4,0.23333333333333334,0.2582113226816337
ours_full,3454,beta,0.0,0.3,0.3333333333333333,0.36666666666666664,0.35531476716848753
ours_full,3455,beta,0.0,0.1,0.13333333333333333,0.16666666666666666,0.14071787348952075
ours_full,3456,beta,0.0,0.0,0.0,0.03333333333333333,0.036383821941977264
ours_full,3457,beta,0.0,0.0,0.0,0.03333333333333333,0.02224452811799355
ours_full,3458,beta,0.0,0.0,0.0,0.03333333333333333,0.02322154359403178
ours_full,3459,beta,0.0,0.0,0.0,0.1,0.07743283311368386
ours_full,3460,beta,0.0,0.0,0.0,0.06666666666666667,0.045749016923282496
ours_full,3461,beta,0.0,0.0,0.0,0.06666666666666667,0.05187111021170217
ours_full,3462,beta,0.2,0.1,0.06666666666666667,0.1,0.12103997798861657
ours_full,3463,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3464,beta,0.2,0.1,0.13333333333333333,0.2,0.17034856350590968
ours_full,3465,beta,0.0,0.0,0.0,0.03333333333333333,0.02322154359403178
ours_full,3466,beta,0.2,0.1,0.06666666666666667,0.03333333333333333,0.042225550968526857
ours_full,3467,beta,0.0,0.0,0.06666666666666667,0.1,0.07610776546104603
ours_full,3468,beta,0.0,0.0,0.0,0.1,0.08538395280679023
ours_full,3469,beta,0.0,0.0,0.06666666666666667,0.06666666666666667,0.07660785658902752
ours_full,3470,beta,0.0,0.0,0.0,0.1,0.0713494639975077
ours_full,3471,beta,0.0,0.1,0.06666666666666667,0.06666666666666667,0.0775313687248054
ours_full,3472,beta,0.0,0.0,0.06666666666666667,0.03333333333333333,0.1091514658259318
ours_full,3473,beta,0.0,0.1,0.13333333333333333,0.1,0.08399493053078798
ours_full,3474,beta,0.0,0.1,0.06666666666666667,0.03333333333333333,0.03443345371775926
ours_full,3475,beta,0.2,0.2,0.13333333333333333,0.2,0.23916309843516337
ours_full,3476,beta,0.0,0.0,0.0,0.03333333333333333,0.022468483498681423
ours_full,3477,beta,0.2,0.1,0.13333333333333333,0.1,0.09436395879523667
ours_full,3478,beta,0.2,0.1,0.06666666666666667,0.06666666666666667,0.13362800794169274
ours_full,3479,beta,0.2,0.1,0.13333333333333333,0.2,0.1780274148256649
ours_full,3480,beta,0.0,0.0,0.0,0.03333333333333333,0.02270509824958248
ours_full,3481,beta,0.0,0.1,0.06666666666666667,0.2,0.1557082672103775
ours_full,3482,beta,0.0,0.0,0.0,0.13333333333333333,0.11381216362164794
ours_full,3483,beta,0.0,0.0,0.06666666666666667,0.1,0.14694712915377336
ours_full,3484,beta,0.0,0.5,0.4666666666666667,0.5,0.5393052462648994
ours_full,3485,beta,0.2,0.1,0.06666666666666667,0.06666666666666667,0.09111143555351207
ours_full,3486,beta,0.2,0.2,0.13333333333333333,0.3,0.28615431394626945
ours_full,3487,beta,0.0,0.0,0.0,0.03333333333333333,0.0238064031731478
ours_full,3488,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3489,beta,0.0,0.0,0.06666666666666667,0.1,0.07902928525231298
ours_full,3490,beta,0.0,0.1,0.13333333333333333,0.06666666666666667,0.06793567145329311
ours_full,3491,beta,0.0,0.1,0.06666666666666667,0.1,0.09188191609369799
ours_full,3492,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3493,beta,0.2,0.1,0.13333333333333333,0.1,0.12206037215999273
ours_full,3494,beta,0.2,0.1,0.06666666666666667,0.1,0.1039028163989537
ours_full,3495,beta,0.0,0.0,0.0,0.03333333333333333,0.02670396528731324
ours_full,3496,beta,0.0,0.0,0.13333333333333333,0.06666666666666667,0.07567755935838702
ours_full,3497,beta,0.0,0.1,0.13333333333333333,0.06666666666666667,0.059490043109217426
ours_full,3498,beta,0.0,0.0,0.06666666666666667,0.03333333333333333,0.029496890677836472
ours_full,3499,beta,0.2,0.1,0.13333333333333333,0.06666666666666667,0.09615477389200147
ours_full,3500,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3501,beta,0.0,0.1,0.13333333333333333,0.06666666666666667,0.06837742728840905
ours_full,3502,beta,0.0,0.0,0.06666666666666667,0.23333333333333334,0.18362332548811025
ours_full,3503,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3504,beta,0.0,0.0,0.0,0.03333333333333333,0.0238064031731478
ours_full,3505,beta,0.0,0.0,0.0,0.03333333333333333,0.02322154359403178
ours_full,3506,beta,0.2,0.1,0.2,0.1,0.11296095791049153
ours_full,3507,beta,0.0,0.3,0.2,0.13333333333333333,0.20189764185749548
ours_full,3508,beta,0.0,0.1,0.06666666666666667,0.06666666666666667,0.05933945775381678
ours_full,3509,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3510,beta,0.0,0.0,0.0,0.03333333333333333,0.02322154359403178
ours_full,3511,beta,0.0,0.1,0.06666666666666667,0.13333333333333333,0.18712517122437267
ours_full,3512,beta,0.0,0.0,0.0,0.03333333333333333,0.0238064031731478
ours_full,3513,beta,0.0,0.1,0.06666666666666667,0.06666666666666667,0.05477339310534763
ours_full,3514,beta,0.2,0.1,0.06666666666666667,0.06666666666666667,0.08110608757909943
ours_full,3515,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3516,beta,0.0,0.1,0.13333333333333333,0.06666666666666667,0.059490043109217426
ours_full,3517,beta,0.0,0.1,0.13333333333333333,0.23333333333333334,0.22154031521432446
ours_full,3518,beta,0.0,0.1,0.13333333333333333,0.13333333333333333,0.12015479709207737
ours_full,3519,beta,0.0,0.0,0.0,0.03333333333333333,0.022955635811839507
ours_full,3520,beta,0.2,0.1,0.13333333333333333,0.16666666666666666,0.16844350786480816
ours_full,3521,beta,0.2,0.1,0.06666666666666667,0.13333333333333333,0.11780086121850107
ours_full,3522,beta,0.0,0.1,0.13333333333333333,0.1,0.09372500060762551
ours_full,3523,beta,0.0,0.0,0.06666666666666667,0.13333333333333333,0.11058255425407297
ours_full,3524,beta,0.0,0.0,0.0,0.03333333333333333,0.02270509824958248
ours_full,3525,beta,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05330329385098427
ours_full,3526,beta,0.2,0.1,0.06666666666666667,0.06666666666666667,0.08027096087542426
ours_full,3527,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3528,beta,0.2,0.4,0.4666666666666667,0.3333333333333333,0.3089088366194025
ours_full,3529,beta,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06432201553987885
ours_full,3530,beta,0.0,0.0,0.06666666666666667,0.13333333333333333,0.10802418106489323
ours_full,3531,beta,0.2,0.2,0.2,0.26666666666666666,0.2716480511197263
ours_full,3532,beta,0.0,0.2,0.2,0.13333333333333333,0.12360601062786497
ours_full,3533,beta,0.0,0.0,0.06666666666666667,0.1,0.07727466312626963
ours_full,3534,beta,0.0,0.0,0.06666666666666667,0.16666666666666666,0.21744010278523884
ours_full,3535,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3536,beta,0.2,0.1,0.06666666666666667,0.1,0.11819399092150631
ours_full,3537,beta,0.0,0.1,0.06666666666666667,0.1,0.07713451707835262
ours_full,3538,beta,0.0,0.0,0.06666666666666667,0.13333333333333333,0.10112940716032157
ours_full,3539,beta,0.0,0.0,0.0,0.06666666666666667,0.09456213539797688
ours_full,3540,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3541,beta,0.0,0.0,0.0,0.06666666666666667,0.04718164036534342
ours_full,3542,beta,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05050941005051473
ours_full,3543,beta,0.4,0.3,0.2,0.1,0.15630050563278186
ours_full,3544,beta,0.0,0.0,0.0,0.1,0.07378914036185232
ours_full,3545,beta,0.0,0.0,0.06666666666666667,0.13333333333333333,0.10591045835183817
ours_full,3546,beta,0.0,0.0,0.0,0.03333333333333333,0.025255271126572616
ours_full,3547,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3548,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3549,beta,0.0,0.1,0.06666666666666667,0.1,0.1287552181827847
ours_full,3550,beta,0.0,0.0,0.2,0.26666666666666666,0.220719548153809
ours_full,3551,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3552,beta,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05141740571918253
ours_full,3553,beta,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05570230252619667
ours_full,3554,beta,0.0,0.1,0.06666666666666667,0.06666666666666667,0.05724707747377421
ours_full,3555,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3556,beta,0.0,0.1,0.06666666666666667,0.03333333333333333,0.036383821941977264
ours_full,3557,beta,0.0,0.1,0.2,0.2,0.19009565490846145
ours_full,3558,beta,0.0,0.0,0.0,0.1,0.07762867176496749
ours_full,3559,beta,0.0,0.2,0.2,0.16666666666666666,0.21796785548839442
ours_full,3560,beta,0.2,0.2,0.2,0.13333333333333333,0.13006167189774967
ours_full,3561,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3562,beta,0.0,0.0,0.06666666666666667,0.03333333333333333,0.1091514658259318
ours_full,3563,beta,0.0,0.2,0.13333333333333333,0.2,0.2612476186759012
ours_full,3564,beta,0.0,0.2,0.13333333333333333,0.1,0.1009595865150082
ours_full,3565,beta,0.0,0.0,0.0,0.06666666666666667,0.04620958705487142
ours_full,3566,beta,0.0,0.0,0.0,0.03333333333333333,0.025255271126572616
ours_full,3567,beta,0.0,0.1,0.06666666666666667,0.1,0.08102157674543721
ours_full,3568,beta,0.2,0.1,0.13333333333333333,0.1,0.12201903708472506
ours_full,3569,beta,0.2,0.2,0.13333333333333333,0.06666666666666667,0.14553528776790906
ours_full,3570,beta,0.0,0.0,0.06666666666666667,0.06666666666666667,0.07226424873715051
ours_full,3571,beta,0.2,0.2,0.13333333333333333,0.13333333333333333,0.13475262306617164
ours_full,3572,beta,0.0,0.0,0.0,0.06666666666666667,0.04718164036534342
ours_full,3573,beta,0.0,0.3,0.2,0.16666666666666666,0.1558749916761804
ours_full,3574,beta,0.0,0.1,0.06666666666666667,0.03333333333333333,0.036383821941977264
ours_full,3575,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3576,beta,0.0,0.0,0.0,0.03333333333333333,0.02203212367606162
ours_full,3577,beta,0.0,0.0,0.0,0.03333333333333333,0.02412953926269958
ours_full,3578,beta,0.0,0.1,0.06666666666666667,0.2,0.1675049484530915
ours_full,3579,beta,0.0,0.0,0.06666666666666667,0.1,0.19166539233679927
ours_full,3580,beta,0.2,0.1,0.06666666666666667,0.13333333333333333,0.14915857204973515
ours_full,3581,beta,0.0,0.0,0.0,0.13333333333333333,0.09930328813930261
ours_full,3582,beta,0.0,0.0,0.06666666666666667,0.1,0.07526660450919012
ours_full,3583,beta,0.0,0.0,0.13333333333333333,0.1,0.09168053119153347
ours_full,3584,beta,0.0,0.1,0.13333333333333333,0.16666666666666666,0.1383384400663941
ours_full,3585,beta,0.2,0.2,0.13333333333333333,0.06666666666666667,0.14200933111022926
ours_full,3586,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3587,beta,0.0,0.1,0.06666666666666667,0.06666666666666667,0.06255970419122107
ours_full,3588,beta,0.0,0.1,0.06666666666666667,0.06666666666666667,0.13400200719615868
ours_full,3589,beta,0.2,0.2,0.26666666666666666,0.3,0.3575060930303784
ours_full,3590,beta,0.0,0.1,0.06666666666666667,0.06666666666666667,0.05690193721644068
ours_full,3591,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3592,beta,0.0,0.0,0.0,0.03333333333333333,0.047008977610577894
ours_full,3593,beta,0.0,0.0,0.06666666666666667,0.16666666666666666,0.13446407825852552
ours_full,3594,beta,0.0,0.1,0.13333333333333333,0.26666666666666666,0.24756907291814784
ours_full,3595,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3596,beta,0.0,0.0,0.0,0.13333333333333333,0.10039546054534725
ours_full,3597,beta,0.0,0.1,0.13333333333333333,0.1,0.08820052674311715
ours_full,3598,beta,0.0,0.0,0.0,0.1,0.07665661845449548
ours_full,3599,beta,0.2,0.1,0.13333333333333333,0.1,0.16059414822912235
ours_full,3600,beta,0.0,0.0,0.06666666666666667,0.13333333333333333,0.11568217371721425
ours_full,3601,beta,0.0,0.0,0.0,0.03333333333333333,0.029496890677836472
ours_full,3602,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3603,beta,0.0,0.0,0.0,0.06666666666666667,0.0679207789309852
ours_full,3604,beta,0.0,0.0,0.06666666666666667,0.03333333333333333,0.027938193597901582
ours_full,3605,beta,0.0,0.1,0.2,0.16666666666666666,0.17536789591503749
ours_full,3606,beta,0.2,0.1,0.06666666666666667,0.13333333333333333,0.16022397646512873
ours_full,3607,beta,0.0,0.0,0.0,0.1,0.07467047242610036
ours_full,3608,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3609,beta,0.2,0.1,0.06666666666666667,0.03333333333333333,0.047008977610577894
ours_full,3610,beta,0.0,0.1,0.06666666666666667,0.13333333333333333,0.10673183324333398
ours_full,3611,beta,0.0,0.0,0.0,0.03333333333333333,0.025695227962458354
ours_full,3612,beta,0.0,0.0,0.0,0.03333333333333333,0.028668581747809112
ours_full,3613,beta,0.2,0.1,0.06666666666666667,0.1,0.10322659668726376
ours_full,3614,beta,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05838522499752563
ours_full,3615,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3616,beta,0.2,0.1,0.06666666666666667,0.13333333333333333,0.20266910922833228
ours_full,3617,beta,0.0,0.1,0.06666666666666667,0.1,0.14060530933038853
ours_full,3618,beta,0.2,0.2,0.26666666666666666,0.16666666666666666,0.16410284481994247
ours_full,3619,beta,0.0,0.1,0.2,0.13333333333333333,0.20270053269112423
ours_full,3620,beta,0.2,0.2,0.2,0.26666666666666666,0.2554695372335662
ours_full,3621,beta,0.0,0.1,0.13333333333333333,0.06666666666666667,0.0601457317407804
ours_full,3622,beta,0.0,0.0,0.0,0.03333333333333333,0.023504488805288947
ours_full,3623,beta,0.0,0.0,0.26666666666666666,0.2,0.2441064358436665
ours_full,3624,beta,0.0,0.0,0.0,0.1,0.1013377718979532
ours_full,3625,beta,0.2,0.1,0.13333333333333333,0.16666666666666666,0.1761968086864236
ours_full,3626,beta,0.0,0.1,0.06666666666666667,0.1,0.07905164875588203
ours_full,3627,beta,0.0,0.1,0.06666666666666667,0.13333333333333333,0.10654402390150873
ours_full,3628,beta,0.0,0.0,0.06666666666666667,0.03333333333333333,0.027938193597901582
ours_full,3629,beta,0.0,0.1,0.13333333333333333,0.13333333333333333,0.11615431156666269
ours_full,3630,beta,0.2,0.1,0.06666666666666667,0.03333333333333333,0.1091514658259318
ours_full,3631,beta,0.0,0.0,0.0,0.03333333333333333,0.028668581747809112
ours_full,3632,beta,0.2,0.1,0.06666666666666667,0.06666666666666667,0.07185951898080475
ours_full,3633,beta,0.2,0.1,0.06666666666666667,0.03333333333333333,0.047008977610577894
ours_full,3634,beta,0.0,0.0,0.06666666666666667,0.03333333333333333,0.047008977610577894
ours_full,3635,beta,0.0,0.1,0.13333333333333333,0.1,0.0987554692576381
ours_full,3636,beta,0.0,0.1,0.2,0.23333333333333334,0.215435168680638
ours_full,3637,beta,0.2,0.4,0.3333333333333333,0.23333333333333334,0.24097091470934442
ours_full,3638,beta,0.2,0.2,0.13333333333333333,0.06666666666666667,0.1077474440460911
ours_full,3639,beta,0.0,0.0,0.13333333333333333,0.16666666666666666,0.13546039354566736
ours_full,3640,beta,0.0,0.0,0.06666666666666667,0.1,0.09884846461739473
ours_full,3641,beta,0.0,0.1,0.13333333333333333,0.36666666666666664,0.3760363763016339
ours_full,3642,beta,0.0,0.0,0.06666666666666667,0.26666666666666666,0.23549041290528497
ours_full,3643,beta,0.2,0.1,0.13333333333333333,0.2,0.20240445671569296
ours_full,3644,beta,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0545757329129659
ours_full,3645,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3646,beta,0.0,0.0,0.0,0.06666666666666667,0.051431153375816434
ours_full,3647,beta,0.0,0.0,0.06666666666666667,0.03333333333333333,0.02728786645648295
ours_full,3648,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3649,beta,0.0,0.1,0.13333333333333333,0.06666666666666667,0.06393034439559572
ours_full,3650,beta,0.0,0.0,0.06666666666666667,0.13333333333333333,0.18664778637501694
ours_full,3651,beta,0.2,0.1,0.06666666666666667,0.13333333333333333,0.13320040619958723
ours_full,3652,beta,0.0,0.1,0.06666666666666667,0.1,0.0845918278672827
ours_full,3653,beta,0.2,0.2,0.13333333333333333,0.2,0.18394352257433624
ours_full,3654,beta,0.0,0.0,0.0,0.06666666666666667,0.05083350455001282
ours_full,3655,beta,0.0,0.0,0.0,0.13333333333333333,0.19400497474047476
ours_full,3656,beta,0.0,0.2,0.13333333333333333,0.1,0.18785673800159727
ours_full,3657,beta,0.0,0.0,0.06666666666666667,0.03333333333333333,0.029496890677836472
ours_full,3658,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3659,beta,0.0,0.1,0.13333333333333333,0.06666666666666667,0.06754911835838169
ours_full,3660,beta,0.0,0.1,0.13333333333333333,0.06666666666666667,0.14070331533724764
ours_full,3661,beta,0.0,0.0,0.06666666666666667,0.1,0.08316546567149231
ours_full,3662,beta,0.0,0.1,0.2,0.13333333333333333,0.1201355166360158
ours_full,3663,beta,0.0,0.1,0.13333333333333333,0.1,0.0987554692576381
ours_full,3664,beta,0.0,0.0,0.0,0.06666666666666667,0.04646012461712845
ours_full,3665,beta,0.4,0.2,0.13333333333333333,0.13333333333333333,0.1810570718264628
ours_full,3666,beta,0.0,0.0,0.0,0.03333333333333333,0.02485054137022686
ours_full,3667,beta,0.0,0.0,0.0,0.03333333333333333,0.025695227962458354
ours_full,3668,beta,0.0,0.2,0.13333333333333333,0.2,0.21746662135517547
ours_full,3669,beta,0.0,0.1,0.13333333333333333,0.1,0.09363269841498166
ours_full,3670,beta,0.0,0.0,0.13333333333333333,0.13333333333333333,0.10766710356125174
ours_full,3671,beta,0.0,0.0,0.06666666666666667,0.1,0.08264201454140653
ours_full,3672,beta,0.0,0.0,0.13333333333333333,0.06666666666666667,0.05678475713431943
ours_full,3673,beta,0.0,0.0,0.06666666666666667,0.13333333333333333,0.1095958556060169
ours_full,3674,beta,0.0,0.0,0.06666666666666667,0.06666666666666667,0.060609335967003075
ours_full,3675,beta,0.0,0.0,0.0,0.06666666666666667,0.04620958705487142
ours_full,3676,beta,0.0,0.1,0.13333333333333333,0.23333333333333334,0.20786018402883855
ours_full,3677,beta,0.0,0.0,0.0,0.06666666666666667,0.04807208496425863
ours_full,3678,beta,0.0,0.0,0.13333333333333333,0.1,0.08456110724676946
ours_full,3679,beta,0.0,0.0,0.0,0.03333333333333333,0.024476542115760943
ours_full,3680,beta,0.0,0.1,0.06666666666666667,0.03333333333333333,0.03155184951131585
ours_full,3681,beta,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05206773286060116
ours_full,3682,beta,0.0,0.0,0.0,0.06666666666666667,0.05020845409260219
ours_full,3683,beta,0.0,0.0,0.0,0.13333333333333333,0.10026659775503684
ours_full,3684,beta,0.0,0.0,0.0,0.06666666666666667,0.05089382940974109
ours_full,3685,beta,0.0,0.1,0.13333333333333333,0.06666666666666667,0.07429684406706086
ours_full,3686,beta,0.0,0.0,0.0,0.03333333333333333,0.02203212367606162
ours_full,3687,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3688,beta,0.2,0.1,0.13333333333333333,0.06666666666666667,0.13643933228241475
ours_full,3689,beta,0.0,0.1,0.13333333333333333,0.1,0.0846161754336544
ours_full,3690,beta,0.0,0.1,0.13333333333333333,0.23333333333333334,0.22797174039141202
ours_full,3691,beta,0.0,0.0,0.06666666666666667,0.1,0.07719497638762919
ours_full,3692,beta,0.0,0.1,0.13333333333333333,0.16666666666666666,0.1500953957224818
ours_full,3693,beta,0.0,0.0,0.0,0.0,0.0
ours_full,3694,beta,0.0,0.0,0.06666666666666667,0.1,0.0765442749763621
ours_full,3695,beta,0.0,0.0,0.0,0.06666666666666667,0.048355030175515804
ours_full,3696,beta,0.0,0.1,0.06666666666666667,0.06666666666666667,0.13585543111324505
ours_full,3697,beta,0.2,0.1,0.06666666666666667,0.06666666666666667,0.07148551972633883
