method,query_index,label,recall_at_5,recall_at_10,recall_at_15,recall_at_30,ndcg
standard_umap,229,gamma,0.0,0.0,0.0,0.13333333333333333,0.12134857132096148
standard_umap,230,gamma,0.0,0.1,0.06666666666666667,0.1,0.08994930559378089
standard_umap,231,gamma,0.0,0.1,0.06666666666666667,0.23333333333333334,0.225053744068796
standard_umap,232,gamma,0.0,0.1,0.2,0.16666666666666666,0.18868578212349676
standard_umap,233,gamma,0.2,0.3,0.26666666666666666,0.16666666666666666,0.1757048690907332
standard_umap,234,gamma,0.0,0.2,0.13333333333333333,0.2,0.23090535840184143
standard_umap,235,gamma,0.2,0.2,0.2,0.26666666666666666,0.26043082148840146
standard_umap,236,gamma,0.0,0.0,0.06666666666666667,0.1,0.08095644145013878
standard_umap,237,gamma,0.0,0.0,0.2,0.23333333333333334,0.19578577234362998
standard_umap,238,gamma,0.0,0.0,0.0,0.06666666666666667,0.05330329385098427
standard_umap,239,gamma,0.0,0.1,0.06666666666666667,0.1,0.11824742131142611
standard_umap,240,gamma,0.0,0.0,0.06666666666666667,0.2,0.16629806108778614
standard_umap,241,gamma,0.0,0.0,0.06666666666666667,0.13333333333333333,0.2385317344661272
standard_umap,242,gamma,0.0,0.0,0.0,0.2,0.16599329730250242
standard_umap,243,gamma,0.0,0.0,0.06666666666666667,0.03333333333333333,0.028668581747809112
standard_umap,244,gamma,0.4,0.4,0.26666666666666666,0.16666666666666666,0.20970693436039112
standard_umap,245,gamma,0.0,0.1,0.26666666666666666,0.16666666666666666,0.15050975774194492
standard_umap,246,gamma,0.0,0.0,0.06666666666666667,0.03333333333333333,0.027938193597901582
standard_umap,247,gamma,0.0,0.0,0.06666666666666667,0.16666666666666666,0.15392370509786857
standard_umap,248,gamma,0.0,0.0,0.06666666666666667,0.13333333333333333,0.12350694030134331
standard_umap,249,gamma,0.0,0.0,0.0,0.03333333333333333,0.025255271126572616
standard_umap,250,gamma,0.0,0.2,0.13333333333333333,0.16666666666666666,0.18300843547346538
standard_umap,251,gamma,0.0,0.1,0.06666666666666667,0.2,0.1954371900754527
standard_umap,252,gamma,0.0,0.0,0.0,0.06666666666666667,0.04968037105453276
standard_umap,253,gamma,0.0,0.1,0.2,0.2,0.1968115674240711
standard_umap,254,gamma,0.0,0.0,0.2,0.26666666666666666,0.22338864586540397
standard_umap,255,gamma,0.0,0.0,0.0,0.0,0.0
standard_umap,256,gamma,0.0,0.0,0.0,0.03333333333333333,0.022955635811839507
standard_umap,257,gamma,0.0,0.0,0.06666666666666667,0.16666666666666666,0.13631194197536095
standard_umap,258,gamma,0.0,0.0,0.13333333333333333,0.26666666666666666,0.27721924433455314
standard_umap,259,gamma,0.0,0.1,0.06666666666666667,0.13333333333333333,0.15390767392087046
standard_umap,260,gamma,0.0,0.1,0.13333333333333333,0.3,0.2451263378498466
standard_umap,261,gamma,0.0,0.0,0.0,0.06666666666666667,0.0452536672700934
standard_umap,262,gamma,0.0,0.1,0.13333333333333333,0.13333333333333333,0.22160753799906838
standard_umap,263,gamma,0.0,0.1,0.26666666666666666,0.26666666666666666,0.27497593346033
standard_umap,264,gamma,0.0,0.1,0.2,0.16666666666666666,0.1517357662161965
standard_umap,265,gamma,0.0,0.0,0.06666666666666667,0.23333333333333334,0.18264556713863758
standard_umap,266,gamma,0.0,0.0,0.2,0.2,0.18190105851022542
standard_umap,267,gamma,0.2,0.1,0.13333333333333333,0.16666666666666666,0.15344363276710446
standard_umap,268,gamma,0.0,0.0,0.0,0.03333333333333333,0.03888053661057258
standard_umap,269,gamma,0.0,0.1,0.26666666666666666,0.26666666666666666,0.2812449347992238
standard_umap,270,gamma,0.0,0.1,0.13333333333333333,0.23333333333333334,0.21731133145206527
standard_umap,271,gamma,0.0,0.0,0.0,0.2,0.19938713973179156
standard_umap,272,gamma,0.0,0.0,0.13333333333333333,0.23333333333333334,0.19869719807486488
standard_umap,273,gamma,0.0,0.1,0.06666666666666667,0.16666666666666666,0.1679517321929274
standard_umap,274,gamma,0.0,0.1,0.26666666666666666,0.23333333333333334,0.22217674310262386
standard_umap,275,gamma,0.0,0.0,0.0,0.16666666666666666,0.16728020193405754
standard_umap,276,gamma,0.0,0.2,0.2,0.2,0.22239576979850426
standard_umap,277,gamma,0.0,0.0,0.0,0.06666666666666667,0.04731089197843674
standard_umap,278,gamma,0.0,0.0,0.0,0.03333333333333333,0.027938193597901582
standard_umap,279,gamma,0.0,0.1,0.06666666666666667,0.16666666666666666,0.13452637552436647
standard_umap,280,gamma,0.2,0.1,0.2,0.2,0.187097058083574
standard_umap,281,gamma,0.0,0.0,0.06666666666666667,0.1,0.07515762473925845
standard_umap,282,gamma,0.0,0.2,0.2,0.13333333333333333,0.12289813908680337
standard_umap,283,gamma,0.0,0.1,0.06666666666666667,0.26666666666666666,0.2536630232032854
standard_umap,284,gamma,0.0,0.1,0.06666666666666667,0.06666666666666667,0.061721320174242214
standard_umap,285,gamma,0.0,0.0,0.13333333333333333,0.13333333333333333,0.11745259416468683
standard_umap,286,gamma,0.0,0.0,0.13333333333333333,0.3,0.24280099717519266
standard_umap,287,gamma,0.2,0.3,0.26666666666666666,0.13333333333333333,0.16409044534529457
standard_umap,288,gamma,0.0,0.0,0.06666666666666667,0.13333333333333333,0.10849103749432511
standard_umap,289,gamma,0.2,0.1,0.13333333333333333,0.23333333333333334,0.21628793842382557
standard_umap,290,gamma,0.0,0.1,0.06666666666666667,0.16666666666666666,0.15352734794087852
standard_umap,291,gamma,0.0,0.0,0.0,0.03333333333333333,0.025255271126572616
standard_umap,292,gamma,0.0,0.0,0.0,0.0,0.0
standard_umap,293,gamma,0.2,0.1,0.2,0.13333333333333333,0.15890718123802447
standard_umap,294,gamma,0.0,0.1,0.2,0.16666666666666666,0.16545605810092398
standard_umap,295,gamma,0.0,0.1,0.13333333333333333,0.16666666666666666,0.14277447474879273
standard_umap,296,gamma,0.0,0.1,0.06666666666666667,0.13333333333333333,0.13828870747092206
standard_umap,297,gamma,0.0,0.1,0.06666666666666667,0.16666666666666666,0.16603279855405007
standard_umap,298,gamma,0.0,0.1,0.13333333333333333,0.2,0.19496949906605193
standard_umap,299,gamma,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05411407584714539
standard_umap,300,gamma,0.0,0.0,0.0,0.1,0.07761856465243434
standard_umap,301,gamma,0.0,0.1,0.06666666666666667,0.13333333333333333,0.1128251092620362
standard_umap,302,gamma,0.0,0.1,0.2,0.13333333333333333,0.13186817338714374
standard_umap,303,gamma,0.0,0.1,0.06666666666666667,0.16666666666666666,0.1424671326492956
standard_umap,304,gamma,0.0,0.1,0.06666666666666667,0.13333333333333333,0.19437727480546296
standard_umap,305,gamma,0.0,0.0,0.06666666666666667,0.26666666666666666,0.23795084797201513
standard_umap,306,gamma,0.2,0.1,0.13333333333333333,0.1,0.09619898376212428
standard_umap,307,gamma,0.0,0.0,0.0,0.06666666666666667,0.04821090693841212
standard_umap,308,gamma,0.2,0.1,0.06666666666666667,0.13333333333333333,0.1289122647611658
standard_umap,309,gamma,0.2,0.2,0.2,0.26666666666666666,0.3509546347908561
standard_umap,310,gamma,0.0,0.0,0.0,0.03333333333333333,0.025695227962458354
standard_umap,311,gamma,0.0,0.0,0.13333333333333333,0.16666666666666666,0.1565831124083993
standard_umap,312,gamma,0.0,0.0,0.0,0.03333333333333333,0.02224452811799355
standard_umap,313,gamma,0.0,0.0,0.13333333333333333,0.13333333333333333,0.15534233046221937
standard_umap,314,gamma,0.0,0.1,0.13333333333333333,0.1,0.10241577608365192
standard_umap,315,gamma,0.0,0.1,0.06666666666666667,0.06666666666666667,0.061721320174242214
standard_umap,316,gamma,0.0,0.1,0.06666666666666667,0.1,0.08275788932267039
standard_umap,317,gamma,0.0,0.0,0.0,0.23333333333333334,0.18740493171788172
standard_umap,318,gamma,0.0,0.0,0.0,0.13333333333333333,0.09907717783706668
standard_umap,319,gamma,0.0,0.0,0.0,0.13333333333333333,0.1107464459525296
standard_umap,320,gamma,0.0,0.1,0.06666666666666667,0.2,0.2573983731276009
standard_umap,321,gamma,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05141740571918253
standard_umap,322,gamma,0.0,0.0,0.0,0.13333333333333333,0.1003120254641575
