query_index,celltype,tech,x,y,recall_at_5,recall_at_15
421,acinar,celseq2,6.457118,0.4057964,0.0,0.0666666666666666
422,acinar,celseq2,7.096873,0.4251633,0.0,0.0666666666666666
423,acinar,celseq2,6.8672295,0.644784,0.0,0.0666666666666666
424,acinar,celseq2,5.50154,0.54810494,0.0,0.0
425,acinar,celseq2,5.4083257,-0.07224238,0.0,0.0
426,acinar,celseq2,5.5189643,0.9966502,0.0,0.0666666666666666
427,acinar,celseq2,5.8239636,0.31814334,0.0,0.0666666666666666
428,acinar,celseq2,6.6233916,0.228941,0.2,0.1333333333333333
429,acinar,celseq2,6.842439,0.535318,0.0,0.0666666666666666
430,acinar,celseq2,6.9472885,0.4432903,0.0,0.0
431,acinar,celseq2,6.47788,0.52161276,0.0,0.0666666666666666
432,acinar,celseq2,6.437781,0.30513242,0.0,0.2
433,acinar,celseq2,7.0827417,-0.050798874,0.0,0.2
434,acinar,celseq2,7.0680385,0.65586317,0.0,0.0666666666666666
435,acinar,celseq2,6.39832,1.0049971,0.0,0.0666666666666666
436,acinar,celseq2,7.112982,0.43835077,0.0,0.2
437,acinar,celseq2,6.3712826,1.0539893,0.0,0.0666666666666666
438,acinar,celseq2,6.558529,0.93470186,0.0,0.1333333333333333
439,acinar,celseq2,6.090595,0.8987399,0.0,0.0666666666666666
440,acinar,celseq2,6.974163,0.58376515,0.4,0.2666666666666666
441,acinar,celseq2,6.7027183,0.20343179,0.0,0.1333333333333333
442,acinar,celseq2,5.5669374,1.2894555,0.2,0.2666666666666666
443,acinar,celseq2,16.077826,6.1416836,0.0,0.2666666666666666
444,acinar,celseq2,6.8585124,0.43828365,0.0,0.1333333333333333
445,acinar,celseq2,6.55581,0.50220716,0.0,0.1333333333333333
446,acinar,celseq2,6.9250474,0.39753687,0.2,0.1333333333333333
447,acinar,celseq2,6.019026,0.6081137,0.0,0.0
448,acinar,celseq2,7.0940332,0.4927501,0.2,0.1333333333333333
449,acinar,celseq2,6.1160088,0.34823048,0.0,0.0
450,acinar,celseq2,6.514798,0.2832695,0.0,0.0666666666666666
451,acinar,celseq2,6.6065636,0.006699322,0.0,0.0
452,acinar,celseq2,13.793802,7.199796,0.0,0.0
453,acinar,celseq2,5.563487,1.1572194,0.0,0.1333333333333333
454,acinar,celseq2,7.0441484,0.6091004,0.2,0.2666666666666666
455,acinar,celseq2,6.590385,0.879599,0.0,0.0666666666666666
456,acinar,celseq2,6.5850487,0.23754165,0.0,0.0
457,acinar,celseq2,6.939807,0.5551525,0.0,0.0666666666666666
458,acinar,celseq2,5.2948494,1.1432828,0.0,0.0
459,acinar,celseq2,5.68468,1.2305764,0.0,0.0
460,acinar,celseq2,6.693823,0.091606356,0.2,0.2
461,acinar,celseq2,6.8096,0.7540143,0.0,0.0666666666666666
462,acinar,celseq2,7.0977144,0.3960886,0.0,0.3333333333333333
463,acinar,celseq2,5.5654893,1.098909,0.0,0.0
464,acinar,celseq2,6.969469,0.4146718,0.0,0.3333333333333333
465,acinar,celseq2,6.982127,0.5222457,0.0,0.0666666666666666
466,acinar,celseq2,6.445551,0.44022894,0.0,0.1333333333333333
467,acinar,celseq2,5.946751,1.0312723,0.0,0.0666666666666666
468,acinar,celseq2,6.795697,0.3950938,0.0,0.0
469,acinar,celseq2,6.305109,0.25044683,0.0,0.1333333333333333
470,acinar,celseq2,6.23298,0.72498834,0.0,0.0666666666666666
471,acinar,celseq2,5.9166856,0.9972565,0.0,0.0666666666666666
472,acinar,celseq2,6.7106595,0.594527,0.0,0.0666666666666666
473,acinar,celseq2,6.438605,0.8559482,0.0,0.0666666666666666
474,acinar,celseq2,7.0464306,0.4760457,0.0,0.2666666666666666
475,acinar,celseq2,6.743954,0.19244793,0.0,0.2666666666666666
476,acinar,celseq2,6.9431386,0.3479559,0.0,0.1333333333333333
477,acinar,celseq2,6.998378,0.57387245,0.0,0.0666666666666666
478,acinar,celseq2,5.690089,1.2067815,0.0,0.0
479,acinar,celseq2,6.9806604,0.35108915,0.0,0.2
480,acinar,celseq2,7.090718,0.45679572,0.0,0.1333333333333333
481,acinar,celseq2,7.025967,0.6220957,0.0,0.0666666666666666
482,acinar,celseq2,6.192374,-0.09893065,0.0,0.0
483,acinar,celseq2,6.636991,0.9404393,0.2,0.1333333333333333
484,acinar,celseq2,7.183841,0.4292265,0.0,0.2
485,acinar,celseq2,6.528539,0.12974061,0.0,0.1333333333333333
486,acinar,celseq2,6.534656,0.3342452,0.0,0.2666666666666666
487,acinar,celseq2,6.7927294,-0.020144198,0.2,0.2
488,acinar,celseq2,6.707715,0.2009375,0.0,0.0
489,acinar,celseq2,5.8404503,1.0901867,0.0,0.1333333333333333
490,acinar,celseq2,6.226051,0.015326857,0.0,0.0
491,acinar,celseq2,6.754659,0.6050393,0.0,0.0666666666666666
492,acinar,celseq2,6.7546344,0.44620138,0.0,0.1333333333333333
493,acinar,celseq2,5.6025825,0.587891,0.0,0.0
494,acinar,celseq2,6.487719,0.5432415,0.0,0.0
495,acinar,celseq2,6.458997,0.24676895,0.2,0.0666666666666666
496,acinar,celseq2,6.8372107,0.36492723,0.0,0.1333333333333333
497,acinar,celseq2,6.806339,0.19436556,0.0,0.0666666666666666
498,acinar,celseq2,6.014424,0.60695326,0.0,0.0666666666666666
499,acinar,celseq2,5.326205,1.1738247,0.2,0.4
500,acinar,celseq2,5.2723975,0.96186996,0.0,0.0666666666666666
501,acinar,celseq2,6.8828144,0.38310763,0.0,0.2666666666666666
502,acinar,celseq2,5.192237,0.6548837,0.2,0.0666666666666666
503,acinar,celseq2,5.48159,1.3404243,0.0,0.0666666666666666
504,acinar,celseq2,5.538939,1.3431184,0.2,0.3333333333333333
505,acinar,celseq2,6.542878,0.72746664,0.0,0.0
506,acinar,celseq2,6.4801893,0.4944259,0.0,0.0
507,acinar,celseq2,6.7108235,0.3549457,0.2,0.0666666666666666
508,acinar,celseq2,5.876237,0.49732757,0.0,0.0
509,acinar,celseq2,6.633835,0.30762544,0.4,0.2666666666666666
510,acinar,celseq2,6.7935185,0.7515341,0.0,0.0666666666666666
511,acinar,celseq2,5.360079,1.2726481,0.2,0.2666666666666666
512,acinar,celseq2,5.4196362,1.2802826,0.2,0.3333333333333333
513,acinar,celseq2,6.8958044,0.37217006,0.0,0.0666666666666666
514,acinar,celseq2,6.9257283,0.26300862,0.0,0.0666666666666666
515,acinar,celseq2,6.68593,0.3921113,0.0,0.0
516,acinar,celseq2,6.7038193,0.33390376,0.0,0.0
517,acinar,celseq2,6.47125,0.16751744,0.0,0.1333333333333333
518,acinar,celseq2,6.389167,0.55194783,0.0,0.1333333333333333
519,acinar,celseq2,5.5816927,0.23835447,0.0,0.0
520,acinar,celseq2,6.5004344,0.37012312,0.0,0.0
521,acinar,celseq2,7.0238194,0.24308446,0.0,0.2
522,acinar,celseq2,6.377715,0.45232677,0.0,0.2
523,acinar,celseq2,6.4553413,0.7522722,0.0,0.0
524,acinar,celseq2,5.9418325,1.2092592,0.0,0.0
525,acinar,celseq2,6.2776103,0.28760234,0.0,0.0
526,acinar,celseq2,5.5000386,0.532602,0.0,0.0
527,acinar,celseq2,5.585114,0.8522705,0.0,0.0
528,acinar,celseq2,5.1812134,0.35396817,0.0,0.0
529,acinar,celseq2,6.9526854,0.3191196,0.0,0.0666666666666666
530,acinar,celseq2,6.7054086,0.2545243,0.0,0.1333333333333333
531,acinar,celseq2,6.388965,0.38283047,0.2,0.1333333333333333
532,acinar,celseq2,6.670066,0.81547743,0.0,0.1333333333333333
533,acinar,celseq2,5.860358,1.150635,0.0,0.0666666666666666
534,acinar,celseq2,5.2309446,0.639052,0.0,0.0666666666666666
535,acinar,celseq2,6.863843,0.31360656,0.0,0.2
536,acinar,celseq2,6.4187098,0.5580661,0.0,0.0
537,acinar,celseq2,5.229912,1.0922881,0.0,0.0666666666666666
538,acinar,celseq2,6.5595727,0.25588167,0.0,0.0666666666666666
539,acinar,celseq2,6.863542,0.41111928,0.2,0.3333333333333333
540,acinar,celseq2,6.0293097,15.3678465,0.0,0.0
541,acinar,celseq2,5.3213425,1.2781608,0.0,0.3333333333333333
542,acinar,celseq2,5.3816695,1.2935607,0.2,0.4
543,acinar,celseq2,7.055316,0.01700115,0.0,0.2666666666666666
544,acinar,celseq2,6.0198464,1.1617976,0.0,0.0666666666666666
545,acinar,celseq2,6.7140884,0.8295619,0.2,0.1333333333333333
546,acinar,celseq2,6.5943203,0.9045921,0.0,0.3333333333333333
547,acinar,celseq2,6.9528103,0.6205171,0.0,0.2
548,acinar,celseq2,6.4950128,0.63710713,0.0,0.0
549,acinar,celseq2,5.3409705,1.2860668,0.2,0.2666666666666666
550,acinar,celseq2,6.058775,0.74588245,0.0,0.0
551,acinar,celseq2,6.625639,0.18995456,0.0,0.0666666666666666
552,acinar,celseq2,5.386338,1.2452654,0.2,0.2666666666666666
553,acinar,celseq2,5.3067265,1.1704274,0.2,0.2666666666666666
554,acinar,celseq2,6.3395424,0.65187746,0.2,0.0666666666666666
555,acinar,celseq2,7.033677,0.4351802,0.0,0.2
556,acinar,celseq2,6.698941,0.40274134,0.0,0.0666666666666666
557,acinar,celseq2,7.0510106,0.39617062,0.0,0.2
558,acinar,celseq2,6.3859167,0.909637,0.0,0.0666666666666666
559,acinar,celseq2,6.5243883,0.6703972,0.0,0.0666666666666666
560,acinar,celseq2,6.954501,0.38166556,0.2,0.2
561,acinar,celseq2,6.743971,0.5301149,0.2,0.1333333333333333
562,acinar,celseq2,6.59323,1.0529943,0.0,0.1333333333333333
563,acinar,celseq2,5.2494617,0.9079697,0.0,0.1333333333333333
564,acinar,celseq2,6.812906,0.6794159,0.0,0.1333333333333333
565,acinar,celseq2,6.517355,0.4425119,0.0,0.1333333333333333
566,acinar,celseq2,6.986108,0.6601431,0.0,0.2
567,acinar,celseq2,5.1801972,0.68725115,0.0,0.0
568,acinar,celseq2,6.1738935,0.6627757,0.0,0.0666666666666666
569,acinar,celseq2,6.6315007,0.28678417,0.2,0.1333333333333333
570,acinar,celseq2,5.28776,1.1007357,0.0,0.0
571,acinar,celseq2,5.4170933,15.774753,0.0,0.0
572,acinar,celseq2,6.274421,0.6890135,0.0,0.1333333333333333
573,acinar,celseq2,6.52043,0.17168385,0.0,0.0666666666666666
574,acinar,celseq2,5.998171,0.8901351,0.0,0.1333333333333333
575,acinar,celseq2,6.4184155,0.5442623,0.2,0.0666666666666666
576,acinar,celseq2,6.227062,1.1096076,0.0,0.0
577,acinar,celseq2,6.904613,0.44528455,0.0,0.0666666666666666
578,acinar,celseq2,6.431604,0.19529146,0.0,0.0
579,acinar,celseq2,6.6505656,0.39461204,0.0,0.1333333333333333
580,acinar,celseq2,5.417073,0.434157,0.0,0.0
581,acinar,celseq2,5.4465427,1.4199036,0.0,0.3333333333333333
582,acinar,celseq2,6.7355328,0.5707703,0.0,0.0666666666666666
583,acinar,celseq2,6.762508,0.112859085,0.2,0.2
584,acinar,celseq2,6.592784,0.78818864,0.0,0.0666666666666666
585,acinar,celseq2,6.304635,0.853334,0.0,0.0
586,acinar,celseq2,6.621796,0.30356723,0.0,0.1333333333333333
587,acinar,celseq2,7.011288,0.39452404,0.0,0.2
588,acinar,celseq2,6.3387685,0.8813686,0.0,0.0
589,acinar,celseq2,6.5166006,0.7573607,0.0,0.0666666666666666
590,acinar,celseq2,6.7586756,0.66117144,0.2,0.1333333333333333
591,acinar,celseq2,6.58585,0.5519512,0.0,0.0666666666666666
592,acinar,celseq2,6.7315164,1.0568928,0.0,0.0666666666666666
593,acinar,celseq2,6.8100047,0.18390843,0.0,0.0666666666666666
594,acinar,celseq2,6.8947067,0.46345222,0.0,0.2666666666666666
595,acinar,celseq2,6.766156,0.40522504,0.0,0.1333333333333333
596,acinar,celseq2,6.795675,0.27127203,0.2,0.0666666666666666
597,acinar,smartseq2,6.8221583,0.96154636,0.2,0.2
598,acinar,smartseq2,5.8474393,1.363017,0.2,0.2666666666666666
599,acinar,smartseq2,6.8891983,0.24588807,0.0,0.2
600,acinar,smartseq2,6.1820445,1.2207398,0.0,0.0666666666666666
601,acinar,smartseq2,7.111856,0.48641413,0.2,0.1333333333333333
602,acinar,smartseq2,6.767517,-0.36327022,0.0,0.0666666666666666
603,acinar,smartseq2,7.118604,0.6973319,0.2,0.2666666666666666
604,acinar,smartseq2,6.349823,0.928557,0.0,0.0
605,acinar,smartseq2,6.0441113,0.93744385,0.2,0.0666666666666666
606,acinar,smartseq2,6.8687005,0.2671875,0.0,0.1333333333333333
607,acinar,smartseq2,7.1903563,0.4381105,0.2,0.2
608,acinar,smartseq2,6.9646506,0.62651354,0.0,0.0666666666666666
609,acinar,smartseq2,6.3362603,0.60784763,0.0,0.0
610,acinar,smartseq2,6.8254232,0.7245466,0.0,0.0666666666666666
611,acinar,smartseq2,6.760179,0.6399921,0.0,0.0
612,acinar,smartseq2,6.880367,0.54685104,0.0,0.0
613,acinar,smartseq2,6.1643133,0.6461237,0.0,0.2
614,acinar,smartseq2,6.1056166,1.0299996,0.0,0.0
615,acinar,smartseq2,5.964275,0.89503527,0.0,0.0666666666666666
616,acinar,smartseq2,6.9766726,0.6017393,0.2,0.1333333333333333
617,acinar,smartseq2,6.549752,1.0695546,0.0,0.1333333333333333
618,acinar,smartseq2,7.210036,0.01742939,0.2,0.6
619,acinar,smartseq2,6.686219,0.97766364,0.2,0.0666666666666666
620,acinar,smartseq2,11.019652,0.04170388,0.0,0.0
621,acinar,smartseq2,7.0758157,0.6084091,0.0,0.2
622,acinar,smartseq2,6.441946,0.64983296,0.0,0.0
623,acinar,smartseq2,6.7541523,0.56799316,0.0,0.0
624,acinar,smartseq2,6.5143003,0.5907538,0.0,0.0
625,acinar,smartseq2,7.0890174,0.2537429,0.2,0.1333333333333333
626,acinar,smartseq2,6.7067556,0.0721885,0.0,0.0
627,acinar,smartseq2,6.375379,0.81742525,0.0,0.0666666666666666
628,acinar,smartseq2,7.1334147,0.4493176,0.2,0.1333333333333333
629,acinar,smartseq2,6.565383,0.7050569,0.0,0.0
630,acinar,smartseq2,5.5234394,1.3185177,0.4,0.4
631,acinar,smartseq2,6.7637987,0.59656566,0.0,0.0
632,acinar,smartseq2,12.785578,0.15503919,0.0,0.2
633,acinar,smartseq2,7.022563,0.1489628,0.0,0.0
634,acinar,smartseq2,6.9929147,0.38395113,0.2,0.1333333333333333
635,acinar,smartseq2,6.98723,0.6613076,0.0,0.2666666666666666
636,acinar,smartseq2,5.7199726,1.3039384,0.2,0.1333333333333333
637,acinar,smartseq2,6.299762,1.1929654,0.0,0.1333333333333333
638,acinar,smartseq2,6.0178895,1.3050038,0.0,0.0666666666666666
639,acinar,smartseq2,6.2059045,0.4438485,0.0,0.0
640,acinar,smartseq2,5.55111,1.5031269,0.4,0.6
641,acinar,smartseq2,5.6923385,1.0555829,0.0,0.0
642,acinar,smartseq2,5.5552907,1.4400958,0.0,0.3333333333333333
643,acinar,smartseq2,5.4949985,1.3677267,0.6,0.5333333333333333
644,acinar,smartseq2,5.4921546,1.358414,0.0,0.4
645,acinar,smartseq2,5.6327634,1.3170508,0.0,0.2
646,acinar,smartseq2,6.319664,0.9718249,0.0,0.0
647,acinar,smartseq2,5.5408425,1.2662807,0.0,0.1333333333333333
648,acinar,smartseq2,6.666917,0.23940206,0.2,0.2
649,acinar,smartseq2,6.4458914,0.6743356,0.0,0.0
650,acinar,smartseq2,6.214422,1.0307539,0.0,0.0
651,acinar,smartseq2,5.700503,1.0258313,0.0,0.0
652,acinar,smartseq2,6.825229,0.9362645,0.2,0.1333333333333333
653,acinar,smartseq2,5.562743,1.3860538,0.2,0.4
654,acinar,smartseq2,6.4419804,0.7214619,0.0,0.0
655,acinar,smartseq2,5.7334876,1.1100276,0.0,0.0
656,acinar,smartseq2,5.894673,1.2693259,0.0,0.0666666666666666
657,acinar,smartseq2,5.505106,1.3813057,0.2,0.4666666666666667
658,acinar,smartseq2,6.939434,0.32793507,0.0,0.0666666666666666
659,acinar,smartseq2,6.701225,0.55912924,0.0,0.0666666666666666
660,acinar,smartseq2,5.597187,0.8399074,0.0,0.0
661,acinar,smartseq2,6.7629,0.3001973,0.0,0.2
662,acinar,smartseq2,6.3696537,0.3581928,0.0,0.0
663,acinar,smartseq2,6.30868,1.3510256,0.2,0.4
664,acinar,smartseq2,6.650134,1.0878198,0.0,0.1333333333333333
665,acinar,smartseq2,6.5213656,0.47625145,0.0,0.0666666666666666
666,acinar,smartseq2,4.585196,14.668639,0.0,0.0
667,acinar,smartseq2,5.4877005,1.3802985,0.4,0.5333333333333333
668,acinar,smartseq2,6.8524737,0.8057249,0.0,0.0666666666666666
669,acinar,smartseq2,5.603906,1.3495421,0.2,0.3333333333333333
670,acinar,smartseq2,6.213254,1.3190893,0.0,0.3333333333333333
671,acinar,smartseq2,5.940772,1.0458223,0.0,0.0
672,acinar,smartseq2,6.7272725,0.3012092,0.0,0.0666666666666666
673,acinar,smartseq2,6.7666364,0.10797811,0.0,0.0666666666666666
674,acinar,smartseq2,5.4343147,1.3760717,0.4,0.4
675,acinar,smartseq2,6.615662,0.45753986,0.2,0.1333333333333333
676,acinar,smartseq2,5.532875,1.4175961,0.2,0.3333333333333333
677,acinar,smartseq2,6.0754094,1.2001272,0.0,0.0666666666666666
678,acinar,smartseq2,5.969039,0.97976285,0.0,0.0
679,acinar,smartseq2,5.5120144,1.3839494,0.6,0.5333333333333333
680,acinar,smartseq2,5.537093,1.4292208,0.2,0.6
681,acinar,smartseq2,5.525652,1.4826558,0.6,0.6
682,acinar,smartseq2,5.541953,1.3170141,0.0,0.2666666666666666
683,acinar,smartseq2,5.498728,1.4170041,0.4,0.5333333333333333
684,acinar,smartseq2,5.4612975,1.3949728,0.2,0.4666666666666667
685,acinar,smartseq2,6.8906817,0.7693659,0.0,0.0666666666666666
686,acinar,smartseq2,5.551341,1.5520805,0.4,0.5333333333333333
687,acinar,smartseq2,5.5425806,1.041564,0.0,0.0
688,acinar,smartseq2,6.8188887,0.89582086,0.2,0.0666666666666666
689,acinar,smartseq2,5.869969,0.77900034,0.0,0.0666666666666666
690,acinar,smartseq2,5.548278,1.407791,0.4,0.4666666666666667
691,acinar,smartseq2,6.244044,1.1055338,0.0,0.0666666666666666
692,acinar,smartseq2,6.2132397,0.49629995,0.0,0.0
693,acinar,smartseq2,5.6820784,1.0590675,0.0,0.0
694,acinar,smartseq2,5.499953,1.4160738,0.4,0.4666666666666667
695,acinar,smartseq2,6.134962,1.1616161,0.2,0.1333333333333333
696,acinar,smartseq2,5.5354404,1.4388024,0.2,0.5333333333333333
697,acinar,smartseq2,6.245321,-0.18235506,0.0,0.0666666666666666
698,acinar,smartseq2,5.4076633,1.2812443,0.2,0.4
699,acinar,smartseq2,6.674181,0.53042424,0.0,0.0666666666666666
700,acinar,smartseq2,5.7618837,1.3573278,0.2,0.0666666666666666
701,acinar,smartseq2,5.790305,1.0975113,0.0,0.0
702,acinar,smartseq2,5.62731,1.4167048,0.2,0.4
703,acinar,smartseq2,6.0268946,0.79879844,0.0,0.0666666666666666
704,acinar,smartseq2,5.7388043,1.4214506,0.2,0.2666666666666666
705,acinar,smartseq2,6.6025867,0.4229168,0.2,0.1333333333333333
706,acinar,smartseq2,5.524092,1.4783281,0.6,0.5333333333333333
707,acinar,smartseq2,6.5336185,0.58678544,0.0,0.0
708,acinar,smartseq2,6.035904,0.861881,0.0,0.0666666666666666
709,acinar,smartseq2,5.6882176,1.4732871,0.0,0.3333333333333333
710,acinar,smartseq2,5.6393285,1.3658129,0.0,0.2
711,acinar,smartseq2,5.528328,1.3082654,0.2,0.2
712,acinar,smartseq2,5.6976514,1.3739754,0.0,0.1333333333333333
713,acinar,smartseq2,6.1162887,1.2159506,0.0,0.0
714,acinar,smartseq2,6.3393764,1.2564143,0.4,0.2666666666666666
715,acinar,smartseq2,5.6372485,1.1580229,0.2,0.0666666666666666
716,acinar,smartseq2,6.2850933,1.319822,0.0,0.4666666666666667
717,acinar,smartseq2,6.935326,0.6506481,0.0,0.1333333333333333
718,acinar,smartseq2,6.677229,0.9109898,0.0,0.0
719,acinar,smartseq2,6.3068123,0.2042503,0.2,0.0666666666666666
720,acinar,smartseq2,6.780859,0.5038668,0.0,0.0666666666666666
721,acinar,smartseq2,6.1500373,-0.26589856,0.0,0.0
722,acinar,smartseq2,5.928964,0.050715867,0.0,0.0
723,acinar,smartseq2,5.801447,1.3058871,0.0,0.1333333333333333
724,acinar,smartseq2,5.8030233,1.3225222,0.0,0.1333333333333333
725,acinar,smartseq2,6.087048,0.17911947,0.0,0.0
726,acinar,smartseq2,6.40486,1.1102089,0.0,0.0666666666666666
727,acinar,smartseq2,5.8156395,1.2345049,0.0,0.0
728,acinar,smartseq2,5.1523423,0.11937206,0.0,0.0
729,acinar,smartseq2,6.6853757,0.0060942783,0.0,0.0666666666666666
730,acinar,smartseq2,6.714183,0.23904175,0.0,0.2666666666666666
731,acinar,smartseq2,6.841208,0.82670635,0.2,0.0666666666666666
732,acinar,smartseq2,5.618259,1.3405886,0.0,0.2666666666666666
733,acinar,smartseq2,6.4254746,1.108385,0.0,0.0666666666666666
734,acinar,smartseq2,6.548423,0.22637258,0.0,0.0666666666666666
735,acinar,smartseq2,6.9179645,0.58258903,0.0,0.0666666666666666
736,acinar,smartseq2,6.53889,1.0835234,0.0,0.0666666666666666
737,acinar,smartseq2,6.8572593,0.3522152,0.2,0.2666666666666666
738,acinar,smartseq2,6.2875204,1.0975559,0.0,0.1333333333333333
739,acinar,smartseq2,6.6288195,0.15230495,0.0,0.0666666666666666
740,acinar,smartseq2,6.7455645,0.25022566,0.0,0.0
741,acinar,smartseq2,6.437098,-0.21952103,0.0,0.1333333333333333
742,acinar,smartseq2,6.3773365,-0.019702064,0.0,0.0666666666666666
743,acinar,smartseq2,6.278536,1.1193466,0.0,0.0666666666666666
744,acinar,smartseq2,5.380358,1.1504893,0.0,0.0666666666666666
745,acinar,smartseq2,6.6934443,0.92851853,0.0,0.0
746,acinar,smartseq2,6.2413526,1.3334528,0.4,0.5333333333333333
747,acinar,smartseq2,6.960876,0.4138114,0.2,0.1333333333333333
748,acinar,smartseq2,7.201343,0.18917042,0.4,0.3333333333333333
749,acinar,smartseq2,6.4788547,1.2047877,0.0,0.2
750,acinar,smartseq2,7.0106025,0.4610561,0.0,0.0666666666666666
751,acinar,smartseq2,6.8401523,0.77764106,0.0,0.0
752,acinar,smartseq2,7.1424727,0.35099882,0.0,0.2
753,acinar,smartseq2,6.7055326,1.1073422,0.0,0.2
754,acinar,smartseq2,6.577448,1.1773186,0.0,0.0
755,acinar,smartseq2,7.044522,0.30090877,0.0,0.1333333333333333
756,acinar,smartseq2,6.580974,0.94733983,0.0,0.1333333333333333
757,acinar,smartseq2,6.2591815,1.3604878,0.0,0.2666666666666666
758,acinar,smartseq2,6.8736134,0.33355373,0.0,0.0666666666666666
759,acinar,smartseq2,6.5249314,1.2845627,0.0,0.2666666666666666
760,acinar,smartseq2,6.5684605,1.1037427,0.0,0.0666666666666666
761,acinar,smartseq2,6.582035,0.17148347,0.0,0.0
762,acinar,smartseq2,6.88894,0.9465188,0.2,0.1333333333333333
763,acinar,smartseq2,6.9598784,0.15112242,0.2,0.3333333333333333
764,acinar,smartseq2,6.969791,0.34760073,0.0,0.0666666666666666
765,acinar,smartseq2,7.068163,0.10057683,0.0,0.0666666666666666
766,acinar,smartseq2,6.9459705,0.13493462,0.0,0.1333333333333333
767,acinar,smartseq2,5.548477,1.4290264,0.4,0.4666666666666667
768,acinar,smartseq2,6.5502357,0.9211358,0.0,0.1333333333333333
769,acinar,smartseq2,6.649815,1.1379662,0.0,0.2
770,acinar,smartseq2,11.6342,1.0311803,0.0,0.0
771,acinar,smartseq2,6.584532,0.43411213,0.0,0.0
772,acinar,smartseq2,6.3642545,1.1055269,0.0,0.0666666666666666
773,acinar,smartseq2,6.33534,0.34009054,0.0,0.0666666666666666
774,acinar,smartseq2,6.479175,0.6099627,0.0,0.0666666666666666
775,acinar,smartseq2,6.4327245,0.24163467,0.0,0.1333333333333333
776,acinar,smartseq2,5.955398,0.82749456,0.2,0.0666666666666666
777,acinar,smartseq2,6.936234,0.34136322,0.2,0.2666666666666666
778,acinar,smartseq2,5.3262315,0.82307065,0.0,0.2
779,acinar,smartseq2,6.837717,0.97780883,0.2,0.2
780,acinar,smartseq2,5.7770033,1.2619088,0.0,0.2666666666666666
781,acinar,smartseq2,6.67987,0.76160234,0.0,0.4
782,acinar,smartseq2,6.4046865,1.169236,0.2,0.1333333333333333
783,acinar,smartseq2,6.132808,0.47005326,0.2,0.0666666666666666
784,acinar,smartseq2,6.283627,0.13814157,0.0,0.0666666666666666
785,alpha,celseq2,16.118479,6.2943306,0.0,0.0
786,alpha,celseq2,16.35852,6.9094267,0.0,0.0
787,alpha,celseq2,14.784536,6.2879386,0.0,0.0
788,alpha,celseq2,15.903043,6.4253473,0.0,0.1333333333333333
789,alpha,celseq2,16.303371,7.142036,0.0,0.0
790,alpha,celseq2,16.310251,6.320921,0.0,0.0666666666666666
791,alpha,celseq2,16.333307,6.71257,0.0,0.0
792,alpha,celseq2,16.0816,6.6448298,0.0,0.0666666666666666
793,alpha,celseq2,14.883939,8.034766,0.0,0.0
794,alpha,celseq2,16.308224,6.6844864,0.0,0.0
795,alpha,celseq2,4.8928046,14.622145,0.0,0.1333333333333333
796,alpha,celseq2,16.169733,7.7775135,0.0,0.0
797,alpha,celseq2,16.223442,6.7748437,0.0,0.0
