method,query_index,recall_at_15,ndcg,fuzzy_weighted_mse,fuzzy_weighted_bce,local_displacement,repulsion_accumulation_score,density_log_distortion,collapse_rate,global_periphery_percentile,latency_seconds,latency_scope,timepoint,timepoint_ordinal,horizon,temporal_neighbor_mae,excess_temporal_neighbor_mae,temporal_bracketing_rate,timepoint_label_accuracy
uniform_mc,18,0.0,0.0,0.009961125630330653,0.08138539132686813,0.30757712674233983,0.26382243633270264,0.4419487,0.0,0.989451476793249,1.7017939100041986,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,19,0.0,0.0,0.12408892710769372,0.3917785709342292,0.30163520648625763,0.3201499283313751,0.24702655,0.0,0.6759710050849291,1.3501550732180476,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,20,0.0,0.0,0.09402073905962315,0.31449718320593273,0.29859034828230113,0.3153073787689209,0.09175901,0.0,0.17034512604132857,1.8183009065687656,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,21,0.13333333333333333,0.11210577530706682,0.12846355805351284,0.3831454234935976,0.21710450819208865,0.36068403720855713,0.3082455,0.0,0.36752136752136755,1.6542301047593355,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,22,0.0,0.0,0.13498424843243886,0.4088159196632262,0.45130715001946553,0.46281325817108154,0.6421869,0.0,0.9581845721086227,1.6956000393256545,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,23,0.06666666666666667,0.07347739090382172,0.028128493400295135,0.12997270969780142,0.14714621241284986,0.17458473145961761,0.07119266,0.0,0.25067618738504815,1.6695601688697934,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,24,0.06666666666666667,0.0475902379018706,0.1188274586586122,0.36436350282624763,0.5324217606498824,0.3659442067146301,0.1123485,0.0,0.6612571675862815,1.711255619302392,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,25,0.2,0.16473642733063065,0.1483495467922628,0.43108122866571424,0.5090471623435392,0.09487474709749222,0.32447088,0.0,0.40300768148869415,1.7391793737187982,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,26,0.06666666666666667,0.10764243204553911,0.03118751804870463,0.1520995356581344,0.044322664386312036,0.1879228800535202,0.14927495,0.0,0.9794439034945364,1.480412220582366,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,27,0.06666666666666667,0.04481043185393461,0.2229324740657973,0.6035232470964838,0.3067296568608815,0.027233488857746124,0.79410326,0.0,0.08482094558043925,1.7769124573096633,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,28,0.0,0.0,0.14956597158318316,0.6075458103441617,0.6120333035038258,0.43591487407684326,0.46275088,0.0,0.08925673482635509,1.6530818259343505,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,29,0.06666666666666667,0.05135849223864361,0.17302498922402007,0.5238167013942869,0.38568326537682346,0.37373435497283936,0.16066399,0.0,0.29698149951314506,1.7269115783274174,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,30,0.0,0.0,0.35059888183776294,1.0413691406363654,0.4336115800371799,0.3025076687335968,0.01165729,0.0,0.26106242561938764,1.5174795109778643,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,31,0.13333333333333333,0.0974900145477079,0.07520830266493034,0.28459928955600955,0.044897633992043745,0.43872547149658203,0.03463728,0.0,0.40203397165422483,1.4933700859546661,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,32,0.0,0.0,0.40827028906525126,1.129802088755216,0.41449122454027,0.2822377681732178,0.54002535,0.0,0.09558584875040571,1.5105640115216374,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,33,0.06666666666666667,0.06077222973772036,0.35702391688603974,1.0334962114611341,0.3086223081460503,0.20563556253910065,0.36541992,0.0,0.2981715893108298,1.3005868894979358,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,34,0.06666666666666667,0.06077222973772036,0.22519053133076908,0.6323151371627227,0.6910436230391676,0.405664324760437,0.43059698,0.0,0.6515741642323921,1.5955200800672174,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,35,0.06666666666666667,0.04481043185393461,0.31848260035278403,0.8663487747094748,0.48441633720603505,0.20928706228733063,0.71925825,0.0,0.6402142161635832,1.320339267142117,per_query,4-5,3,0,1.2,,0.0,
uniform_mc,36,0.06666666666666667,0.043668798524938345,0.18870425239918212,0.6002804453494693,0.26635323401550387,0.05837744474411011,0.12672657,0.0,0.13496700205560966,1.3806152641773224,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,37,0.13333333333333333,0.22196771051724837,0.017294945211363922,0.09770295742335358,0.07971194135008475,0.13163818418979645,0.08288141,0.0,0.9798225684301634,2.1383402217179537,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,38,0.13333333333333333,0.24408660918242647,0.03784706793416463,0.15549140795562125,0.21527536152293966,0.33195996284484863,0.15935344,0.0,0.9955101157632803,2.0589292999356985,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,39,0.06666666666666667,0.04481043185393461,0.19042786120586375,0.68404953224621,0.4818120514889216,0.05053454637527466,0.1258896,0.0,0.6751595802228714,2.127459555864334,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,40,0.0,0.0,0.2773587998157139,0.8636108593562795,0.32623006782210745,0.2833629548549652,0.17843527,0.0,0.4908038515633452,1.7416769517585635,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,41,0.2,0.2590884486574777,0.050955655196604714,0.18431373977527296,0.26770509145103943,0.19742970168590546,0.41607946,0.0,0.9831764578600022,1.5005879122763872,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,42,0.06666666666666667,0.06077222973772036,0.2147884973628042,0.5969695915066984,0.2889448133493695,0.44780340790748596,0.42118898,0.0,0.5950448988423672,1.7548887766897678,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,43,0.0,0.0,0.05493869101812372,0.2513865210095743,0.16049963492882874,0.03211449459195137,0.026474718,0.0,0.8965162825922319,1.6406325893476605,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,44,0.13333333333333333,0.14217434856550396,0.04796201889223456,0.21179727478910543,0.11644024453891769,0.1817307472229004,0.024201758,0.0,0.3466947960618847,1.7253503389656544,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,45,0.06666666666666667,0.05135849223864361,0.21150912830844007,0.5944422500677979,0.20377597330759753,0.23001344501972198,0.03838391,0.0,0.13561614194525587,1.6675150068476796,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,46,0.06666666666666667,0.06600065503116892,0.062476279545422606,0.2426007452057821,0.01886400623659406,0.12284693121910095,0.22791412,0.0,0.5662122687439143,1.7161142705008388,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,47,0.0,0.0,0.12280837311648383,0.3787388815756868,0.3870672944277549,0.45687782764434814,0.1963912,0.0,0.4643514010602618,1.6588413920253515,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,48,0.06666666666666667,0.06077222973772036,0.15829941577516224,0.47276262445161493,0.3971612612226251,0.41106247901916504,0.13414167,0.0,0.6350751920372174,1.5979923941195011,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,49,0.06666666666666667,0.10764243204553911,0.10114576347275925,0.36657502342623083,0.34728003971563887,0.5509637594223022,0.036131263,0.0,0.4913988964621876,1.7688224632292986,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,50,0.06666666666666667,0.10764243204553911,0.41726110867731175,1.1922494812946254,0.34078572392329226,0.18835917115211487,0.3305906,0.0,0.20231526560640484,2.102019602432847,per_query,4-5,3,0,1.0666666666666667,,0.0,
uniform_mc,51,0.0,0.0,0.6742353174978172,1.9159747095000317,0.24937427525654143,0.4029832184314728,1.5162847,0.0,0.3843990046521692,2.010759525001049,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,52,0.13333333333333333,0.1513052641704713,0.04269868998937078,0.1975093714587043,0.25141010744111764,0.05316166579723358,0.13134488,0.0,0.1303148328464784,1.6571866478770971,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,53,0.0,0.0,0.12336130746149404,0.37256036609715654,0.10663338264073204,0.22855372726917267,0.050271492,0.0,0.22362869198312235,1.7779968464747071,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,54,0.26666666666666666,0.24015366222356976,0.27188318959998725,0.7428089327451511,0.22013250701512255,0.2934882342815399,0.57216287,0.0,0.6806231742940604,1.5944742383435369,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,55,0.0,0.0,0.36056860993028866,1.1558699443021068,0.603641434742454,0.1933242678642273,0.06999869,0.0,0.5778967867575463,1.8152326587587595,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,56,0.0,0.0,0.395407358066191,1.033524179015618,0.3273887055298062,0.04369504749774933,0.13840961,0.0,0.23250027047495403,2.0225789649412036,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,57,0.2,0.20627407992224328,0.029467773410867575,0.12996560940485097,0.3044046218432622,0.6814923286437988,0.36201492,0.0,0.06837606837606838,1.6816631630063057,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,58,0.06666666666666667,0.05135849223864361,0.1658404415158484,0.5067536587360685,0.2570464361391313,0.322714626789093,0.3417836,0.0,0.4119874499621335,1.5611575692892075,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,59,0.06666666666666667,0.06077222973772036,0.1883611593790644,0.5196580797215988,0.30364699779829496,0.09020251035690308,0.044741713,0.0,0.865141187925998,1.4855661783367395,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,60,0.0,0.0,0.1680517900977934,0.48842166881169063,0.3539684987158285,0.12128839641809464,0.3432625,0.0,0.3459915611814346,1.5448200181126595,per_query,4-5,3,0,1.0,,1.0,
