split,group,n,recall5,recall15,within_recall5,within_recall15,log_radius5,log_radius15,abs_log_radius5,abs_log_radius15,within_log_radius15,within_abs_log_radius15,wrong_turn15,wrong_branch15,bridge_near_recall15,bridge_edge_loss15,bridge_true_edges15,bridge_cross_edge_loss15,bridge_cross_true_edges15,log_radius15_q10,log_radius15_q90,scale,method,condition,stage
query,A_spiral,667,0.7142428785607196,0.8842578710644677,0.7151424287856071,0.8873563218390806,-0.6442637087550699,-0.1397736725289972,0.6695678893750967,0.2613741245632499,-0.1321108410499515,0.26564285241264535,0.007796101949025486,0.0,0.8666666666666667,0.4666666666666667,15,0.4666666666666667,15,-0.5182808255520033,0.23604531265608894,0.5151068407105742,baseline_3_to_2,sparse_bridge,1.0
query,B_tree,666,0.5639639639639639,0.7413413413413413,0.5642642642642642,0.7422422422422422,-0.5172014638446086,0.07445218315307062,0.6176311499555566,0.34237349080029633,0.07734889404514592,0.34377805512582676,0.0,0.0,0.7866666666666667,0.5454545454545454,11,0.5454545454545454,11,-0.4692711137412266,0.5590464377708004,0.5151068407105742,baseline_3_to_2,sparse_bridge,1.0
query,bridge_AB,80,0.8800000000000001,0.8683333333333334,0.8925000000000001,0.9283333333333335,-0.16682321996661006,-0.09136046142627577,0.35386475443265,0.21847236789771288,-0.011199494714987362,0.2722387327552173,0.0,0.0,0.8683333333333334,0.13166666666666665,1200,0.3548387096774194,31,-0.36639234331122217,0.3013424004164785,0.5151068407105742,baseline_3_to_2,sparse_bridge,1.0
query,B_branch_0,90,0.5800000000000001,0.7385185185185184,0.5800000000000001,0.7385185185185184,-0.6825083131811666,-0.052711564046116474,0.7256376251817898,0.4192953164896175,-0.052711564046116474,0.4192953164896175,0.0,0.0,,,0,,0,-0.7089492620538689,0.5746688297108247,0.5151068407105742,baseline_3_to_2,sparse_bridge,1.0
query,B_branch_1,85,0.5505882352941176,0.7317647058823529,0.5505882352941176,0.7317647058823529,-0.27173965971492176,0.257965265257189,0.45170753602121994,0.3328337515172592,0.257965265257189,0.3328337515172592,0.0,0.0,,,0,,0,-0.10836020690700598,0.6745528460845965,0.5151068407105742,baseline_3_to_2,sparse_bridge,1.0
query,B_branch_2,85,0.548235294117647,0.7207843137254902,0.548235294117647,0.7254901960784313,-0.41528708191485086,0.2610630304872047,0.5146655737443309,0.35292784065715593,0.2754990094449326,0.36736381961488374,0.0,0.0,,,0,,0,-0.11524030630590096,0.6575406203901585,0.5151068407105742,baseline_3_to_2,sparse_bridge,1.0
query,B_branch_3,106,0.5773584905660377,0.7477987421383646,0.5792452830188679,0.7490566037735849,-0.5668055434959384,0.06936764845558736,0.6682438820766718,0.31298230516227976,0.07405524097124236,0.30829471264662484,0.0,0.0,0.7866666666666666,0.5454545454545454,11,0.5454545454545454,11,-0.3865789477619365,0.5370304022447625,0.5151068407105742,baseline_3_to_2,sparse_bridge,1.0
query,B_branch_4,97,0.5690721649484536,0.7594501718213059,0.5690721649484536,0.7601374570446735,-0.45724212140898857,0.14308197170508896,0.557684571130632,0.349403088811805,0.1451981205304069,0.351519237637123,0.0,0.0,,,0,,0,-0.18986101276588258,0.5655639899557685,0.5151068407105742,baseline_3_to_2,sparse_bridge,1.0
query,B_branch_5,97,0.5608247422680412,0.7408934707903779,0.5608247422680412,0.7408934707903779,-0.46681634033926905,0.04803492540843427,0.6304387753002468,0.3208959369963336,0.04803492540843427,0.3208959369963336,0.0,0.0,,,0,,0,-0.43766373764976285,0.5015657461901901,0.5151068407105742,baseline_3_to_2,sparse_bridge,1.0
query,B_branch_6,106,0.5584905660377358,0.7452830188679247,0.5584905660377358,0.7452830188679247,-0.7067744839200305,-0.14792000141964112,0.7340700865098616,0.31886133210863565,-0.14792000141964112,0.31886133210863565,0.0,0.0,,,0,,0,-0.6657798601894098,0.27334262863375774,0.5151068407105742,baseline_3_to_2,sparse_bridge,1.0
query,bridge_near,89,0.8494382022471911,0.8636704119850187,0.8651685393258427,0.9250936329588016,-0.2969777927895763,-0.13985748524523517,0.46510501478152233,0.25411537870270673,-0.0568372438574611,0.29147925557901616,0.0,0.0,0.8636704119850187,0.13947797716150082,1226,0.42105263157894735,57,-0.4138648425477583,0.29514109081808165,0.5151068407105742,baseline_3_to_2,sparse_bridge,1.0
reference,all,2826,0.619179051663128,0.6445388063222458,0.6360226468506723,0.6615947157348431,-0.04841576718375214,-0.028007154430029532,0.5973464696157299,0.5714841358299981,0.0030287097591000837,0.5667767673739271,0.11634819532908704,0.0,0.6767225325884544,0.3220821472143148,2459,0.5804195804195804,143,-0.9641586205204792,0.7953395916337336,1.7023662201443324,direct_2,sparse_bridge,0.0
reference,internal,2666,0.6170292573143286,0.6420355088772194,0.6205551387846961,0.6447111777944486,-0.04951439877724996,-0.02079893815691535,0.6026808405394076,0.5708536432154986,-0.014962225343023746,0.565385459334077,0.12333083270817705,0.0,0.5964912280701755,0.6610169491525424,59,0.6610169491525424,59,-0.9691877087404832,0.8048894435902721,1.7023662201443324,direct_2,sparse_bridge,0.0
reference,A_spiral,1334,0.4704647676161918,0.4868065967016492,0.4770614692653673,0.4917541229385307,-0.6308036695567725,-0.59018453979617,0.6695965324011818,0.5919649669019649,-0.5784607195438972,0.5809423705224677,0.2464767616191904,0.0,0.31666666666666665,0.9,30,0.9,30,-1.1608492504016188,-0.1510020562260976,1.7023662201443324,direct_2,sparse_bridge,0.0
reference,B_tree,1332,0.7638138138138137,0.7974974974974977,0.7642642642642643,0.797897897897898,0.5326476787151547,0.5494415968181341,0.535664674665829,0.5497106208448184,0.5493823626929862,0.5498051894201783,0.0,0.0,0.8,0.41379310344827586,29,0.41379310344827586,29,0.2290398040684983,0.8962748335496253,1.7023662201443324,direct_2,sparse_bridge,0.0
reference,bridge_AB,160,0.6549999999999999,0.68625,0.89375,0.9429166666666667,-0.03010981825709394,-0.14811405808079597,0.508462514099949,0.5819897190190966,0.3028026658982379,0.5899594375879292,0.0,0.0,0.68625,0.31375,2400,0.5238095238095238,84,-0.9266044011690748,0.722767689231654,1.7023662201443324,direct_2,sparse_bridge,0.0
reference,B_branch_0,180,0.7199999999999999,0.7737037037037037,0.7199999999999999,0.7737037037037037,0.22591754992569768,0.21784819718542758,0.2463369229454322,0.21983897498289057,0.21784819718542758,0.21983897498289057,0.0,0.0,,,0,,0,0.08692012154276325,0.36886172241717047,1.7023662201443324,direct_2,sparse_bridge,0.0
reference,B_branch_1,170,0.828235294117647,0.8549019607843138,0.828235294117647,0.8549019607843138,0.4042120991269928,0.4381573645634466,0.4042120991269928,0.4381573645634466,0.4381573645634466,0.4381573645634466,0.0,0.0,,,0,,0,0.34530425716806457,0.5341459195465326,1.7023662201443324,direct_2,sparse_bridge,0.0
reference,B_branch_2,170,0.6894117647058823,0.7490196078431371,0.6894117647058823,0.7490196078431371,0.5626060259231155,0.5894983963236503,0.5626060259231155,0.5894983963236503,0.5894983963236503,0.5894983963236503,0.0,0.0,,,0,,0,0.412364570850923,0.7499572106932377,1.7023662201443324,direct_2,sparse_bridge,0.0
reference,B_branch_3,212,0.8009433962264152,0.8389937106918239,0.8037735849056603,0.8415094339622643,0.29158093560604514,0.3276606282099285,0.2931995745812617,0.3276606282099285,0.32728845908399923,0.3282548043532278,0.0,0.0,0.7999999999999999,0.41379310344827586,29,0.41379310344827586,29,0.2105053803404505,0.43150868814435756,1.7023662201443324,direct_2,sparse_bridge,0.0
reference,B_branch_4,194,0.8958762886597939,0.9151202749140895,0.8958762886597939,0.9151202749140895,0.5399513556423405,0.5348448191404572,0.5399513556423405,0.5348448191404572,0.5348448191404572,0.5348448191404572,0.0,0.0,,,0,,0,0.3508779536205461,0.6869341258221149,1.7023662201443324,direct_2,sparse_bridge,0.0
reference,B_branch_5,194,0.7402061855670102,0.7532646048109966,0.7402061855670102,0.7532646048109966,0.8060488005579943,0.7969377171790664,0.8060488005579943,0.7969377171790664,0.7969377171790664,0.7969377171790664,0.0,0.0,,,0,,0,0.6802647762529448,0.9149726676897988,1.7023662201443324,direct_2,sparse_bridge,0.0
reference,B_branch_6,212,0.6726415094339621,0.7018867924528301,0.6726415094339621,0.7018867924528301,0.8562418827929038,0.8967555985428246,0.8562418827929038,0.8967555985428246,0.8967555985428246,0.8967555985428246,0.0,0.0,,,0,,0,0.7664352995181566,1.0356668468271508,1.7023662201443324,direct_2,sparse_bridge,0.0
reference,bridge_near,179,0.6335195530726255,0.6767225325884544,0.8513966480446926,0.9080074487895718,-0.04082825188356141,-0.14858125830987473,0.4976172790196517,0.5656387616036704,0.2448472440498025,0.5826510206704799,0.030540037243947857,0.0,0.6767225325884544,0.3220821472143148,2459,0.5804195804195804,143,-0.9008228820401225,0.7209552507631412,1.7023662201443324,direct_2,sparse_bridge,0.0
query,all,1413,0.6217975937721161,0.6589289926869544,0.6366595895258316,0.6751120547298892,-0.02796276616800789,-0.024915917349837963,0.5906489055782334,0.5646605095476347,0.005269432344813791,0.5607073423635165,0.10592120783203587,0.0,0.6891385767790261,0.3075040783034258,1226,0.6666666666666666,57,-0.9750577918052781,0.8034241642015683,1.7023662201443324,direct_2,sparse_bridge,0.0
query,internal,1333,0.620555138784696,0.6564641160290073,0.6237059264816203,0.6592648162040512,-0.03279945350404592,-0.018778132896920204,0.599660513084051,0.5643988927089038,-0.013376102425294134,0.5593620903898405,0.11227806951737934,0.0,0.5925925925925926,0.6538461538461539,26,0.6538461538461539,26,-0.9932926238924779,0.8132938667370994,1.7023662201443324,direct_2,sparse_bridge,0.0
query,A_spiral,667,0.4725637181409295,0.5069465267366317,0.4788605697151424,0.5120439780109945,-0.6136703632320037,-0.5814654084105975,0.6479468254101642,0.5840143144268289,-0.5706141212575013,0.5740035864225204,0.2243878060969515,0.0,0.31666666666666665,0.8666666666666667,15,0.8666666666666667,15,-1.1866866845982502,-0.12067370674815911,1.7023662201443324,direct_2,sparse_bridge,0.0
query,B_tree,666,0.7687687687687688,0.8062062062062063,0.7687687687687688,0.8067067067067066,0.548943634767047,0.5447540184058166,0.5513016987874781,0.5447540184058166,0.5446986101288834,0.5446986101288834,0.0,0.0,0.8133333333333332,0.36363636363636365,11,0.36363636363636365,11,0.23464887765689452,0.8996333706969364,1.7023662201443324,direct_2,sparse_bridge,0.0
query,bridge_AB,80,0.6425000000000001,0.7,0.8524999999999998,0.9391666666666667,0.052628536568726694,-0.12718675079658034,0.4404929955125471,0.5690197001229891,0.3159506554517371,0.5831226033748913,0.0,0.0,0.7,0.3,1200,0.6774193548387096,31,-0.9231551673072899,0.7236711412587989,1.7023662201443324,direct_2,sparse_bridge,0.0
query,B_branch_0,90,0.7222222222222221,0.7748148148148148,0.7222222222222221,0.7748148148148148,0.258290616521733,0.24607722063245024,0.27571010683984704,0.24607722063245024,0.24607722063245024,0.24607722063245024,0.0,0.0,,,0,,0,0.13516113336414615,0.36003839147466316,1.7023662201443324,direct_2,sparse_bridge,0.0
query,B_branch_1,85,0.8305882352941176,0.8650980392156863,0.8305882352941176,0.8650980392156863,0.37962526966375043,0.40188256998851113,0.37962526966375043,0.40188256998851113,0.40188256998851113,0.40188256998851113,0.0,0.0,,,0,,0,0.28021820241920053,0.5222785084233669,1.7023662201443324,direct_2,sparse_bridge,0.0
query,B_branch_2,85,0.7129411764705882,0.7592156862745097,0.7129411764705882,0.7592156862745097,0.6150322530959824,0.577344140514158,0.6150322530959824,0.577344140514158,0.577344140514158,0.577344140514158,0.0,0.0,,,0,,0,0.3883346696760609,0.7895288217302163,1.7023662201443324,direct_2,sparse_bridge,0.0
query,B_branch_3,106,0.8169811320754716,0.8427672955974843,0.8169811320754716,0.8459119496855346,0.2939149096582875,0.3206912673652633,0.293940537101466,0.3206912673652633,0.3203431361158529,0.3203431361158529,0.0,0.0,0.8133333333333332,0.36363636363636365,11,0.36363636363636365,11,0.20278105275192268,0.43162922186102326,1.7023662201443324,direct_2,sparse_bridge,0.0
query,B_branch_4,97,0.8824742268041237,0.9113402061855672,0.8824742268041237,0.9113402061855672,0.5463734017823978,0.5264842767559181,0.5463734017823978,0.5264842767559181,0.5264842767559181,0.5264842767559181,0.0,0.0,,,0,,0,0.3515689660650833,0.6972439789557721,1.7023662201443324,direct_2,sparse_bridge,0.0
query,B_branch_5,97,0.7216494845360824,0.7814432989690722,0.7216494845360824,0.7814432989690722,0.8385655366296346,0.7929730497363915,0.8385655366296346,0.7929730497363915,0.7929730497363915,0.7929730497363915,0.0,0.0,,,0,,0,0.6911860250048886,0.912653254834357,1.7023662201443324,direct_2,sparse_bridge,0.0
query,B_branch_6,106,0.6943396226415093,0.7132075471698113,0.6943396226415093,0.7132075471698113,0.8708524375808905,0.9004181226240989,0.8708524375808905,0.9004181226240989,0.9004181226240989,0.9004181226240989,0.0,0.0,,,0,,0,0.7643840368442602,1.0289399058345037,1.7023662201443324,direct_2,sparse_bridge,0.0
query,bridge_near,89,0.6359550561797752,0.6891385767790262,0.8247191011235954,0.906367041198502,0.025371135791532072,-0.1288121955839073,0.4448081345291677,0.5493516420779538,0.2572240114385116,0.5734887039897213,0.030711610486891385,0.0,0.6891385767790262,0.3075040783034258,1226,0.6666666666666666,57,-0.8677982993051093,0.7205035733904325,1.7023662201443324,direct_2,sparse_bridge,0.0
reference,all,2826,0.07119603680113235,0.19009200283085634,0.08711960368011323,0.22764803019580088,0.12399438586109997,0.03557097545241104,0.3932212085284932,0.3352970043093449,0.13881598358677733,0.3621796315270672,0.11939136588818118,0.09622552488794527,0.1601489757914339,0.8332655551037007,2459,0.8741258741258742,143,-0.48317753962415366,0.5786041203008279,0.30952313102384243,direct_2,sparse_bridge,0.25
reference,internal,2666,0.07254313578394599,0.19147286821705425,0.08612153038259565,0.22068017004251064,0.11852609138048206,0.04848575180053642,0.39387067647917895,0.33715846957262247,0.13684554570836457,0.3651865022825781,0.12655663915978993,0.10200050012503124,0.10175438596491228,0.847457627118644,59,0.847457627118644,59,-0.4792219572226605,0.5900012012576932,0.30952313102384243,direct_2,sparse_bridge,0.25
reference,A_spiral,1334,0.083808095952024,0.21584207896051974,0.09865067466266868,0.24642678660669667,-0.10631015419895198,-0.21576077950634914,0.3400223096716276,0.3054932248156771,-0.12271668368228612,0.29278462241779407,0.25292353823088454,0.0,0.11666666666666667,0.8,30,0.8,30,-0.57943118303763,0.1548048783434218,0.30952313102384243,direct_2,sparse_bridge,0.25
reference,B_tree,1332,0.06126126126126127,0.16706706706706703,0.07357357357357357,0.19489489489489492,0.3436999289202456,0.31312904967094585,0.44779989669034514,0.3688712597421158,0.3967975081761785,0.43769709367869075,0.0,0.20415415415415417,0.09090909090909091,0.896551724137931,29,0.896551724137931,29,-0.10334535934176675,0.7402589206134376,0.30952313102384243,direct_2,sparse_bridge,0.25
reference,bridge_AB,160,0.04875,0.1670833333333333,0.10375000000000001,0.34375,0.21510984264439612,-0.1796214854482283,0.3823994488001922,0.30428033935998233,0.1716484047358303,0.3120776475633663,0.0,0.0,0.1670833333333333,0.8329166666666666,2400,0.8928571428571429,84,-0.5596698394313315,0.22440187946094492,0.30952313102384243,direct_2,sparse_bridge,0.25
reference,B_branch_0,180,0.09555555555555555,0.2251851851851852,0.13,0.2955555555555555,0.29989131531580543,0.22162531705507268,0.39992755973785893,0.2725280244412609,0.4230567464232944,0.43556681426203453,0.0,0.17518518518518517,,,0,,0,-0.08553014628174262,0.5809631567927477,0.30952313102384243,direct_2,sparse_bridge,0.25
reference,B_branch_1,170,0.06352941176470589,0.18274509803921568,0.10823529411764707,0.2647058823529412,0.08784753995308993,0.07902255270475918,0.33937814184715437,0.239446485818614,0.27605931249206334,0.3829161742475981,0.0,0.17294117647058824,,,0,,0,-0.26733843737268326,0.47895546036680164,0.30952313102384243,direct_2,sparse_bridge,0.25
reference,B_branch_2,170,0.043529411764705886,0.1462745098039216,0.047058823529411764,0.15411764705882355,0.21704278876303668,0.18802403745685897,0.3461592855097967,0.26025481076773316,0.23911209776114667,0.3034369315333623,0.0,0.2654901960784314,,,0,,0,-0.1481185535567209,0.4996308584944595,0.30952313102384243,direct_2,sparse_bridge,0.25
reference,B_branch_3,212,0.06037735849056604,0.15786163522012575,0.0688679245283019,0.19559748427672957,0.35677891108668747,0.3181769529036923,0.43120072066592796,0.35614003347434514,0.44879910826207314,0.47744602475939146,0.0,0.16761006289308175,0.09090909090909091,0.896551724137931,29,0.896551724137931,29,-0.03616043704180827,0.6981812264897453,0.30952313102384243,direct_2,sparse_bridge,0.25
reference,B_branch_4,194,0.04742268041237113,0.11477663230240549,0.04742268041237113,0.11786941580756012,0.5053904983621631,0.45603220715688514,0.5283276616642545,0.47457903208672675,0.4759210653573236,0.4922294254888247,0.0,0.2996563573883162,,,0,,0,0.06215376259028061,0.8426602223334592,0.30952313102384243,direct_2,sparse_bridge,0.25
reference,B_branch_5,194,0.03814432989690722,0.140893470790378,0.03917525773195876,0.1436426116838488,0.4881434730328104,0.4903126054271084,0.5322609579761148,0.4976663475914829,0.4975791863822983,0.5049329285466728,0.0,0.2288659793814433,,,0,,0,0.16602006223631566,0.8577771902676945,0.30952313102384243,direct_2,sparse_bridge,0.25
reference,B_branch_6,212,0.07924528301886793,0.20283018867924524,0.07924528301886793,0.20283018867924524,0.39440468434989606,0.3809104203180857,0.5225112924369579,0.43969321888329455,0.3811342783131359,0.4399170768783447,0.0,0.1311320754716981,,,0,,0,-0.12185902241505941,0.8799318573560981,0.30952313102384243,direct_2,sparse_bridge,0.25
reference,bridge_near,179,0.04804469273743017,0.1601489757914339,0.09832402234636872,0.325512104283054,0.20851261084092465,-0.14783977100418533,0.3879838281328273,0.3075152548946409,0.18895023790194115,0.33473695688981026,0.01936685288640596,0.0014897579143389199,0.1601489757914339,0.8332655551037007,2459,0.8741258741258742,143,-0.5223081038831431,0.37531001351279186,0.30952313102384243,direct_2,sparse_bridge,0.25
