method,query_index,recall_at_15,ndcg,fuzzy_weighted_mse,fuzzy_weighted_bce,local_displacement,repulsion_accumulation_score,density_log_distortion,collapse_rate,global_periphery_percentile,latency_seconds,latency_scope
no_repulsion,4105,0.06666666666666667,0.04265230456965119,0.06734004992032448,0.2299401600439303,0.44945546530480585,0.26369351148605347,0.00868509,0.0,0.9773999919429561,0.0929805152118206,per_query
no_repulsion,4106,0.0,0.0,0.4483994525010219,1.6019512704942422,0.7270986161150934,0.27232030034065247,0.61017656,0.0,0.4293195826451275,0.07985279895365238,per_query
no_repulsion,4107,0.13333333333333333,0.10168017128013618,0.26894407868816395,0.7803055095415803,0.6610595966720951,0.33461853861808777,0.005148895,0.0,0.864802803851267,0.09165262151509523,per_query
no_repulsion,4108,0.13333333333333333,0.1346217331892379,0.11633195983928868,0.37601741602833805,0.06117178792658209,0.32829082012176514,0.73535293,0.0,0.9161261733070136,0.09469804633408785,per_query
no_repulsion,4109,0.13333333333333333,0.25591382741790714,0.1761897592212801,0.4932959925985885,0.04298105087204303,0.2711799144744873,0.15032765,0.0,0.36224469242235025,0.10210347641259432,per_query
no_repulsion,4110,0.0,0.0,0.23204840910708516,0.636411316282456,0.04352334483108201,0.07845637202262878,0.061651815,0.0,0.2814325424001934,0.07950255274772644,per_query
no_repulsion,4111,0.6,0.582207085419575,0.0007862976891044652,0.006667913533015267,0.23188970641821213,0.4293280839920044,0.3829469,0.0,0.8991258107400395,0.09218962583690882,per_query
no_repulsion,4112,0.0,0.0,0.06014294131755817,0.2349857412705172,0.2566693528181519,0.1710793524980545,0.35307407,0.0,0.04588486484308907,0.09686996974050999,per_query
no_repulsion,4113,0.13333333333333333,0.1228703944573705,0.24706202297900812,0.7262074561147986,0.25903791109990004,0.16531729698181152,0.26589572,0.0,0.5373645409499255,0.07733399886637926,per_query
no_repulsion,4114,0.13333333333333333,0.24408660918242647,0.46184229202746574,1.2768909542567108,0.2771220380918395,0.21221734583377838,0.031221576,0.0,0.5249164081698425,0.09129470400512218,per_query
